animal_id,day,predicted_weight_kg,real_weight_kg,residual,anomaly
AC_F_1,2525,470.04257,466.65724965782334,-3.3853223636610323,False
AC_F_1,2555,470.60208,469.9876621242759,-0.6144191745522107,False
AC_F_1,2585,471.16162,474.8399884538325,3.678367360082518,False
AC_F_1,2615,471.7212,470.62653935891984,-1.0946520473301575,False
AC_F_1,2645,472.28073,471.9609775990874,-0.3197536020844609,False
AC_F_1,2675,472.84027,469.80160593881146,-3.0386650572822873,False
AC_F_1,2705,473.39987,469.2198848754538,-4.179986950718103,False
AC_F_1,2735,473.95938,474.6541286935813,0.6947475900656741,False
AC_F_1,2765,474.51895,474.50669807579226,-0.012253340223367104,False
AC_F_1,2795,475.07846,472.93047857160514,-2.1479821217542394,False
AC_F_2,365,233.77895,232.2984809073464,-1.4804650155051604,False
AC_F_2,395,244.06178,242.3446772584383,-1.7171055784757527,False
AC_F_2,425,254.34465,252.61109030440673,-1.7335599641479575,False
AC_F_2,455,264.6276,267.20121095367324,2.5736169595326146,False
AC_F_2,485,274.91028,274.4428598242437,-0.46741849606877395,False
AC_F_2,515,285.1932,283.0139562429893,-2.179250544120066,False
AC_F_2,545,294.47244,292.18547003023843,-2.2869725967146906,False
AC_F_2,575,302.2889,300.28666322094125,-2.002246691168125,False
AC_F_2,605,310.10553,311.83693456821345,1.7314047830572008,False
AC_F_2,635,317.922,324.6549886326173,6.73299156230479,True
AC_F_2,665,325.7385,324.5467176718528,-1.1917772011940997,False
AC_F_2,695,333.55505,335.1962076276629,1.6411539167253864,False
AC_F_2,725,341.2219,337.8135505970207,-3.4083427135261672,False
AC_F_2,755,346.65683,343.35231764102997,-3.3045121929544052,False
AC_F_2,785,352.0918,353.7054331294959,1.613636254495873,False
AC_F_2,815,357.52676,358.63774681019817,1.1109828941825413,False
AC_F_2,845,362.9617,364.9128581426531,1.9511577031999536,False
AC_F_2,875,368.3966,369.8517222640143,1.4551158187018132,False
AC_F_2,905,373.83157,373.95497718717235,0.12340370084422148,False
AC_F_2,935,379.2665,374.1378738236209,-5.128636186144718,False
AC_F_2,965,384.70154,384.32199071385,-0.37954737208747247,False
AC_F_2,995,389.06952,392.34921860375835,3.279699560789595,False
AC_F_2,1025,392.5206,393.5638648411416,1.0432654759072193,False
AC_F_2,1055,395.9717,395.91974837815974,-0.05196182691838658,False
AC_F_2,1085,399.42282,398.4999623799547,-0.9228586649671797,False
AC_F_2,1115,402.87393,402.8948773228584,0.020945438092780932,False
AC_F_2,1145,406.32504,410.3881339034647,4.063091178855302,False
AC_F_2,1175,409.77606,408.88715823952253,-0.8889037721962154,False
AC_F_2,1205,413.22723,412.8821594309077,-0.34507445581107277,False
AC_F_2,1235,416.6783,415.9259119756732,-0.7524022333111589,False
AC_F_2,1265,420.1294,422.1730157278826,2.043621196632614,False
AC_F_2,1295,423.5805,424.42156740301954,0.8410620319257873,False
AC_F_2,1325,426.50735,424.4260280182922,-2.081326718035939,False
AC_F_2,1355,428.26913,428.2944227622356,0.02528824075125158,False
AC_F_2,1385,430.03085,432.3478520467889,2.316998775304512,False
AC_F_2,1415,431.79263,431.747036748022,-0.04559630861859887,False
AC_F_2,1445,433.55435,434.81654446638186,1.2621926597412312,False
AC_F_2,1475,435.3161,436.9633148419338,1.6472137677150727,False
AC_F_2,1505,437.07785,435.68392102225255,-1.393929319544327,False
AC_F_2,1535,438.83957,437.2566689338629,-1.5829001579339774,False
AC_F_2,1565,440.60135,443.7416825650714,3.1403336881182895,False
AC_F_2,1595,442.36304,440.8537499120203,-1.5092871973546949,False
AC_F_2,1625,444.12485,443.24633994663,-0.8785074654794016,False
AC_F_2,1655,445.88593,447.7123184483906,1.8263931554218402,False
AC_F_2,1685,447.64554,448.9663214598808,1.3207831298026917,False
AC_F_2,1715,449.40518,446.90770561301326,-2.4974762717523618,False
AC_F_2,1745,451.16476,447.3284016521613,-3.836362752135585,False
AC_F_2,1775,452.9244,450.5246256928322,-2.399782266152158,False
AC_F_2,1805,454.68402,455.85518202340666,1.1711610273129054,False
AC_F_2,1835,456.44363,453.4170291300844,-3.0266049031187094,False
AC_F_2,1865,457.73245,456.2877455555891,-1.4447068369890417,False
AC_F_2,1895,458.292,455.5504346354167,-2.741557552083293,False
AC_F_2,1925,458.8515,456.2287092477267,-2.6227922171170235,False
AC_F_2,1955,459.4111,457.82084919839974,-1.590253096522133,False
AC_F_2,1985,459.97067,459.7079659170415,-0.2627066903803552,False
AC_F_2,2015,460.53018,461.33437290575495,0.8041910209893217,False
AC_F_2,2045,461.08975,462.26142485626616,1.171672659000535,False
AC_F_2,2075,461.64926,458.8252198427003,-2.824041631909097,False
AC_F_2,2105,462.20883,465.14120731639593,2.93237552928656,False
AC_F_2,2135,462.7684,461.6579005592133,-1.1105015403960579,False
AC_F_2,2165,463.3279,467.1539979219617,3.826086545008593,False
AC_F_2,2195,463.88754,467.51799046507256,3.6304477404631825,False
AC_F_2,2225,464.44708,464.6794363106082,0.23235379107694598,False
AC_F_2,2255,465.00656,465.3688019010658,0.3622406217689331,False
AC_F_2,2285,465.56616,467.3803266513371,1.8141645419621,False
AC_F_2,2315,466.12564,468.11548591402413,1.9898450448835092,False
AC_F_2,2345,466.68524,465.6029032508464,-1.0823384483723544,False
AC_F_2,2375,467.24478,468.96048218626305,1.7157006921224252,False
AC_F_2,2405,467.80435,467.53251445734423,-0.2718373492963906,False
AC_F_2,2435,468.36386,471.656831322609,3.292970238624605,False
AC_F_2,2465,468.92343,474.00375622810566,5.080324831621283,False
AC_F_2,2495,469.48294,471.9929226885216,2.5099820146934917,False
AC_F_2,2525,470.04257,466.8384443563224,-3.204127665161991,False
AC_F_2,2555,470.60208,468.3879867804485,-2.214094518379625,False
AC_F_2,2585,471.16162,470.80947974708175,-0.3521413466682475,False
AC_F_2,2615,471.7212,468.47072747922954,-3.250463927020462,False
AC_F_2,2645,472.28073,469.6394109664484,-2.64132023472348,False
AC_F_2,2675,472.84027,469.08412504536653,-3.756145950727216,False
AC_F_2,2705,473.39987,469.8324387285128,-3.567433097659091,False
AC_F_2,2735,473.95938,474.8664500313277,0.9070689278120767,False
AC_F_2,2765,474.51895,476.00504863789274,1.4860972218771167,False
AC_F_2,2795,475.07846,478.79867769106926,3.7202169977098833,False
AC_F_3,365,233.77895,231.23049374113927,-2.5484521817122925,False
AC_F_3,395,244.06178,242.3267793286399,-1.7350035082741613,False
AC_F_3,425,254.34465,253.31869409627703,-1.0259561722776596,False
AC_F_3,455,264.6276,267.2084295584108,2.58083556427016,False
AC_F_3,485,274.91028,273.91495604283847,-0.9953222774740311,False
AC_F_3,515,285.1932,284.361251603751,-0.8319551833583887,False
AC_F_3,545,294.47244,294.5532979492073,0.08085532225419456,False
AC_F_3,575,302.2889,303.16870165726056,0.8797917451511807,False
AC_F_3,605,310.10553,309.83045965117464,-0.2750701339816146,False
AC_F_3,635,317.922,319.6291010373613,1.7071039670487949,False
AC_F_3,665,325.7385,326.29024108054153,0.5517462074946593,False
AC_F_3,695,333.55505,333.29035913234765,-0.2646945785898538,False
AC_F_3,725,341.2219,338.5786150679225,-2.643278242624376,False
AC_F_3,755,346.65683,349.6121304424665,2.955300608482105,False
AC_F_3,785,352.0918,351.6466040567613,-0.44519281823869505,False
AC_F_3,815,357.52676,358.3099907349051,0.7832268188894886,False
AC_F_3,845,362.9617,364.6820040446998,1.72030360524667,False
AC_F_3,875,368.3966,367.9933917254073,-0.4032147199051792,False
AC_F_3,905,373.83157,375.3256808681557,1.4941073818275754,False
AC_F_3,935,379.2665,378.5450181004951,-0.7214919092705259,False
AC_F_3,965,384.70154,386.8145287881156,2.112990702178081,False
AC_F_3,995,389.06952,386.96997951648865,-2.0995395264801004,False
AC_F_3,1025,392.5206,392.61170310817926,0.0911037429448811,False
AC_F_3,1055,395.9717,395.985909703475,0.014199498396862964,False
AC_F_3,1085,399.42282,401.0021137957306,1.5792927508087473,False
AC_F_3,1115,402.87393,406.7911813351802,3.9172494504146016,False
AC_F_3,1145,406.32504,405.03934377176455,-1.2856989528448253,False
AC_F_3,1175,409.77606,411.8743479988296,2.0982859871108417,False
AC_F_3,1205,413.22723,409.8503370577469,-3.3768968289718373,False
AC_F_3,1235,416.6783,416.5575402437803,-0.12077396520408001,False
AC_F_3,1265,420.1294,416.9982415190139,-3.1311530122360978,False
AC_F_3,1295,423.5805,420.563736226756,-3.0167691443377294,False
AC_F_3,1325,426.50735,423.7842141773199,-2.723140559008243,False
AC_F_3,1355,428.26913,428.372630142472,0.10349562098764409,False
AC_F_3,1385,430.03085,435.16074146908943,5.129888197605055,False
AC_F_3,1415,431.79263,425.71623340143736,-6.076399655203261,True
AC_F_3,1445,433.55435,435.2812370516135,1.726885244972891,False
AC_F_3,1475,435.3161,437.50810825543255,2.1920071812137962,False
AC_F_3,1505,437.07785,437.3458686725545,0.26801833075762715,False
AC_F_3,1535,438.83957,440.90270847848154,2.063139386684668,False
AC_F_3,1565,440.60135,439.5443307119973,-1.0570181649558208,False
AC_F_3,1595,442.36304,440.77938812434377,-1.5836489850312319,False
AC_F_3,1625,444.12485,444.2551726888691,0.13032527675972005,False
AC_F_3,1655,445.88593,443.93807986931034,-1.947845423658407,False
AC_F_3,1685,447.64554,448.60033638909914,0.9547980590210159,False
AC_F_3,1715,449.40518,445.70415666256736,-3.7010252221982682,False
AC_F_3,1745,451.16476,455.16761762678135,4.002853222484475,False
AC_F_3,1775,452.9244,452.4767304913106,-0.4476774676737705,False
AC_F_3,1805,454.68402,452.6225181492213,-2.061502846872429,False
AC_F_3,1835,456.44363,457.01579073431645,0.5721567011133288,False
AC_F_3,1865,457.73245,454.97640960131463,-2.7560427912634964,False
AC_F_3,1895,458.292,458.8800833088593,0.5880911213592981,False
AC_F_3,1925,458.8515,460.471434898404,1.619933433560277,False
AC_F_3,1955,459.4111,462.3456778084982,2.9345755135763056,False
AC_F_3,1985,459.97067,459.1397501738898,-0.8309224335320664,False
AC_F_3,2015,460.53018,456.14947644093417,-4.380705443831459,False
AC_F_3,2045,461.08975,456.2166581831177,-4.8730940141479095,False
AC_F_3,2075,461.64926,463.9684856555204,2.3192241809110214,False
AC_F_3,2105,462.20883,463.3458380990272,1.137006311917844,False
AC_F_3,2135,462.7684,465.75985142529805,2.991449325688677,False
AC_F_3,2165,463.3279,465.5865628606654,2.258651483712299,False
AC_F_3,2195,463.88754,462.7927933692389,-1.0947493553704817,False
AC_F_3,2225,464.44708,467.01772556128026,2.5706430417490083,False
AC_F_3,2255,465.00656,467.020962973197,2.0144016939001403,False
AC_F_3,2285,465.56616,469.53465214319374,3.968490033818739,False
AC_F_3,2315,466.12564,464.3509692565362,-1.7746716126044362,False
AC_F_3,2345,466.68524,467.163466822361,0.47822512314223786,False
AC_F_3,2375,467.24478,470.6979022160768,3.453120721936159,False
AC_F_3,2405,467.80435,469.6217969052029,1.8174450985623025,False
AC_F_3,2435,468.36386,469.6980222485764,1.3341611645920466,False
AC_F_3,2465,468.92343,468.4362690308624,-0.4871623656219981,False
AC_F_3,2495,469.48294,465.9638006730728,-3.5191400007553284,False
AC_F_3,2525,470.04257,472.3225313745789,2.2799593530945117,False
AC_F_3,2555,470.60208,474.06920099164375,3.467119692815629,False
AC_F_3,2585,471.16162,472.6610743333933,1.4994532396432874,False
AC_F_3,2615,471.7212,471.8317477517234,0.11055634547341242,False
AC_F_3,2645,472.28073,472.82915644343046,0.5484252422585882,False
AC_F_3,2675,472.84027,471.85526218224265,-0.9850088138510955,False
AC_F_3,2705,473.39987,469.33037302110773,-4.069498805064143,False
AC_F_3,2735,473.95938,472.5200009503373,-1.4393801531783197,False
AC_F_3,2765,474.51895,473.1470058597531,-1.3719455562625171,False
AC_F_3,2795,475.07846,472.9646730583832,-2.113787634976177,False
AC_F_4,365,233.77895,228.60896363658307,-5.1699822862684925,False
AC_F_4,395,244.06178,245.1148598245033,1.053076987589236,False
AC_F_4,425,254.34465,255.14879422741012,0.804143958855434,False
AC_F_4,455,264.6276,266.43011747650644,1.8025234823658138,False
AC_F_4,485,274.91028,282.5307185302643,7.620440209951823,True
AC_F_4,515,285.1932,281.1243151124777,-4.068891674631686,False
AC_F_4,545,294.47244,296.59059826133546,2.118155634382333,False
AC_F_4,575,302.2889,299.01836172171323,-3.2705481903961413,False
AC_F_4,605,310.10553,314.04530316685947,3.939773381703219,False
AC_F_4,635,317.922,310.800755008349,-7.121242061963528,True
AC_F_4,665,325.7385,326.24226088410273,0.503766011055859,False
AC_F_4,695,333.55505,330.891609488896,-2.6634442220415053,False
AC_F_4,725,341.2219,337.8213270467438,-3.400566263803057,False
AC_F_4,755,346.65683,346.52433139529643,-0.13249843868794642,False
AC_F_4,785,352.0918,352.7492229045441,0.6574260295441263,False
AC_F_4,815,357.52676,357.5613134958297,0.03454957981409734,False
AC_F_4,845,362.9617,363.6943183253802,0.732617885927084,False
AC_F_4,875,368.3966,363.1305837011904,-5.266022744122097,True
AC_F_4,905,373.83157,371.4749783485517,-2.3565951377764236,False
AC_F_4,935,379.2665,379.398740812674,0.13223080290839562,False
AC_F_4,965,384.70154,383.03066140899966,-1.6708766769378371,False
AC_F_4,995,389.06952,392.176958167268,3.107439124299276,False
AC_F_4,1025,392.5206,389.1640260177592,-3.3565733474751482,False
AC_F_4,1055,395.9717,395.7706601327524,-0.2010500723256996,False
AC_F_4,1085,399.42282,399.199305394343,-0.2235156505788609,False
AC_F_4,1115,402.87393,400.8585488439199,-2.015383040845734,False
AC_F_4,1145,406.32504,401.94326910914793,-4.381773615461441,False
AC_F_4,1175,409.77606,407.6829267139696,-2.093135297749143,False
AC_F_4,1205,413.22723,412.1803369530057,-1.0468969337130716,False
AC_F_4,1235,416.6783,416.6927237348872,0.014409525902806308,False
AC_F_4,1265,420.1294,417.50671191724666,-2.622682614003338,False
AC_F_4,1295,423.5805,421.5148594341596,-2.0656459369341746,False
AC_F_4,1325,426.50735,425.9616397831712,-0.545714953156903,False
AC_F_4,1355,428.26913,426.53160807042735,-1.7375264510570219,False
AC_F_4,1385,430.03085,429.1850342545512,-0.8458190169331488,False
AC_F_4,1415,431.79263,431.69315683317825,-0.09947622346237495,False
AC_F_4,1445,433.55435,431.738063185426,-1.8162886212146532,False
AC_F_4,1475,435.3161,437.8288747961319,2.512773721913163,False
AC_F_4,1505,437.07785,441.3806859572958,4.302835615498907,False
AC_F_4,1535,438.83957,439.2505176787314,0.4109485869345235,False
AC_F_4,1565,440.60135,443.3934182770704,2.7920694001172706,False
AC_F_4,1595,442.36304,442.9590014644058,0.5959643550307874,False
AC_F_4,1625,444.12485,440.42697363979335,-3.6978737723160293,False
AC_F_4,1655,445.88593,444.0560824976944,-1.8298427952743737,False
AC_F_4,1685,447.64554,448.31446332239176,0.6689249923136344,False
AC_F_4,1715,449.40518,445.75068887494416,-3.654493009821465,False
AC_F_4,1745,451.16476,447.47600208500234,-3.68876231929454,False
AC_F_4,1775,452.9244,452.7009103462837,-0.22349761270066892,False
AC_F_4,1805,454.68402,450.1168916117678,-4.567129384325938,False
AC_F_4,1835,456.44363,450.99808658152193,-5.445547451681193,True
AC_F_4,1865,457.73245,452.0370524759211,-5.695399916657038,True
AC_F_4,1895,458.292,458.78445173676823,0.4924595492682329,False
AC_F_4,1925,458.8515,463.9853040455465,5.133802580702763,False
AC_F_4,1955,459.4111,459.62694263570734,0.2158403407854621,False
AC_F_4,1985,459.97067,459.6225081100312,-0.34816449739065547,False
AC_F_4,2015,460.53018,458.3475857244512,-2.1825961603144037,False
AC_F_4,2045,461.08975,465.2111410974364,4.121388900170757,False
AC_F_4,2075,461.64926,462.6998039648062,1.0505424901968468,False
AC_F_4,2105,462.20883,462.6441347644495,0.4353029773401431,False
AC_F_4,2135,462.7684,465.18811713455136,2.419715034941987,False
AC_F_4,2165,463.3279,460.8237346042598,-2.504176772693313,False
AC_F_4,2195,463.88754,464.4300188483611,0.5424761237517259,False
AC_F_4,2225,464.44708,468.6813776385797,4.234295119048454,False
AC_F_4,2255,465.00656,466.6138703764517,1.6073090971548254,False
AC_F_4,2285,465.56616,468.1836795281501,2.617517418775094,False
AC_F_4,2315,466.12564,463.94954177534487,-2.176099093795756,False
AC_F_4,2345,466.68524,461.3589984136429,-5.326243285575856,True
AC_F_4,2375,467.24478,466.6526068828403,-0.5921746113003223,False
AC_F_4,2405,467.80435,469.80015518241754,1.9958033757769158,False
AC_F_4,2435,468.36386,465.4406625588713,-2.9231985251130936,False
AC_F_4,2465,468.92343,471.6575538969237,2.734122500439298,False
AC_F_4,2495,469.48294,467.93606216310513,-1.5468785107229905,False
AC_F_4,2525,470.04257,473.6941718231491,3.6515998016647018,False
AC_F_4,2555,470.60208,467.53397466663233,-3.068106632195793,False
AC_F_4,2585,471.16162,474.6981138155532,3.5364927218031994,False
AC_F_4,2615,471.7212,471.7902344921071,0.0690430858571176,False
AC_F_4,2645,472.28073,475.0089290476648,2.7281978464929466,False
AC_F_4,2675,472.84027,474.0473755729173,1.2071045768235535,False
AC_F_4,2705,473.39987,471.1579610094667,-2.241910816705172,False
AC_F_4,2735,473.95938,471.2265860591598,-2.7327950443558393,False
AC_F_4,2765,474.51895,471.0839747171402,-3.4349766988754027,False
AC_F_4,2795,475.07846,473.6434452022961,-1.4350154910632682,False
AC_F_5,365,233.77895,236.80127726136575,3.022331338514192,False
AC_F_5,395,244.06178,245.33764723428,1.2758643973659503,False
AC_F_5,425,254.34465,252.07621300975148,-2.2684372588032033,False
AC_F_5,455,264.6276,263.22998948883435,-1.3976045053062762,False
AC_F_5,485,274.91028,269.906505077614,-5.003773242698514,False
AC_F_5,515,285.1932,284.9077102882368,-0.28549649887258965,False
AC_F_5,545,294.47244,292.71908260949994,-1.7533600174531898,False
AC_F_5,575,302.2889,302.0958231810725,-0.19308673103688534,False
AC_F_5,605,310.10553,309.0880541326195,-1.0174756525367457,False
AC_F_5,635,317.922,322.48422689343624,4.562229823123744,False
AC_F_5,665,325.7385,318.3883006368106,-7.350194236236291,True
AC_F_5,695,333.55505,335.2744248292095,1.7193711182720222,False
AC_F_5,725,341.2219,345.2611214000808,4.039228089533935,False
AC_F_5,755,346.65683,342.28347520219154,-4.373354631792836,False
AC_F_5,785,352.0918,350.64856013876147,-1.443236736238532,False
AC_F_5,815,357.52676,355.604916826699,-1.9218470893166,False
AC_F_5,845,362.9617,363.4047815763398,0.4430811368866898,False
AC_F_5,875,368.3966,368.4735833034924,0.07697685817987576,False
AC_F_5,905,373.83157,375.2854254519129,1.4538519655847608,False
AC_F_5,935,379.2665,377.7685243650644,-1.4979856447012025,False
AC_F_5,965,384.70154,380.40564934502027,-4.295888740917235,False
AC_F_5,995,389.06952,383.9920471874522,-5.077471855516535,False
AC_F_5,1025,392.5206,393.2472005749245,0.7266012096901022,False
AC_F_5,1055,395.9717,391.2647703319288,-4.706939873149338,False
AC_F_5,1085,399.42282,398.3928675921728,-1.029953452749055,False
AC_F_5,1115,402.87393,403.7351762009491,0.8612443161835017,False
AC_F_5,1145,406.32504,404.2046518586807,-2.120390865928698,False
AC_F_5,1175,409.77606,410.4173758743983,0.6413138626795671,False
AC_F_5,1205,413.22723,413.6855996331205,0.4583657464017392,False
AC_F_5,1235,416.6783,416.7198816468083,0.04156743782391459,False
AC_F_5,1265,420.1294,420.87783682637706,0.7484422951270631,False
AC_F_5,1295,423.5805,420.7091356919835,-2.8713696791102734,False
AC_F_5,1325,426.50735,426.90702676921654,0.399672032888418,False
AC_F_5,1355,428.26913,424.5503065043405,-3.718828017143892,False
AC_F_5,1385,430.03085,428.6737785315731,-1.3570747399112975,False
AC_F_5,1415,431.79263,428.71145551883416,-3.081177537806468,False
AC_F_5,1445,433.55435,433.8891437615745,0.3347919549338485,False
AC_F_5,1475,435.3161,436.3822713654281,1.066170291209346,False
AC_F_5,1505,437.07785,438.50794900316333,1.4300986613664577,False
AC_F_5,1535,438.83957,435.2275182864269,-3.612050805369961,False
AC_F_5,1565,440.60135,438.9318855425936,-1.6694633343595342,False
AC_F_5,1595,442.36304,445.51567235094166,3.1526352415666565,False
AC_F_5,1625,444.12485,443.93629024981715,-0.18855716229222708,False
AC_F_5,1655,445.88593,443.84953013005895,-2.0363951629097983,False
AC_F_5,1685,447.64554,448.5195499037917,0.8740115737135739,False
AC_F_5,1715,449.40518,449.8116087589591,0.4064268741934711,False
AC_F_5,1745,451.16476,453.4153160861178,2.250551681820923,False
AC_F_5,1775,452.9244,450.90405920519134,-2.02034875379303,False
AC_F_5,1805,454.68402,452.4588743282129,-2.2251466678808356,False
AC_F_5,1835,456.44363,458.9583572007677,2.5147231675645685,False
AC_F_5,1865,457.73245,459.2985169787786,1.5660645862004685,False
AC_F_5,1895,458.292,452.3592325018156,-5.9327596856844025,True
AC_F_5,1925,458.8515,464.4491397401889,5.597638275345162,True
AC_F_5,1955,459.4111,459.94695788762857,0.5358555927066959,False
AC_F_5,1985,459.97067,457.7394427504483,-2.2312298569735844,False
AC_F_5,2015,460.53018,456.8592667472208,-3.6709151375448528,False
AC_F_5,2045,461.08975,462.86184792312304,1.7720957258574117,False
AC_F_5,2075,461.64926,463.3645856267313,1.715324152121923,False
AC_F_5,2105,462.20883,465.3826821673123,3.173850380202907,False
AC_F_5,2135,462.7684,469.3038053936331,6.535403294023752,True
AC_F_5,2165,463.3279,466.75114508087313,3.4232337039200047,False
AC_F_5,2195,463.88754,467.5610190256429,3.6734763010335314,False
AC_F_5,2225,464.44708,468.10680131895737,3.659718799426116,False
AC_F_5,2255,465.00656,464.5312875425454,-0.47527373675148965,False
AC_F_5,2285,465.56616,470.6611083894004,5.094946280025397,False
AC_F_5,2315,466.12564,464.2684379490171,-1.857202920123541,False
AC_F_5,2345,466.68524,473.28716335230905,6.601921653090301,True
AC_F_5,2375,467.24478,468.1447418692237,0.8999603750830829,False
AC_F_5,2405,467.80435,471.46199040775,3.6576386011093973,False
AC_F_5,2435,468.36386,469.4267920226119,1.0629309386275168,False
AC_F_5,2465,468.92343,470.1902988969646,1.2668675004802026,False
AC_F_5,2495,469.48294,468.074415733794,-1.4085249400341127,False
AC_F_5,2525,470.04257,468.0632942575755,-1.9792777639088968,False
AC_F_5,2555,470.60208,470.4677972763971,-0.134284022431018,False
AC_F_5,2585,471.16162,472.05433638758655,0.8927152938365452,False
AC_F_5,2615,471.7212,468.558706051089,-3.1624853551609817,False
AC_F_5,2645,472.28073,468.11454394748455,-4.166187253687326,False
AC_F_5,2675,472.84027,470.6736679520483,-2.1666030440454733,False
AC_F_5,2705,473.39987,475.57757200018665,2.177700174014774,False
AC_F_5,2735,473.95938,470.3895501680994,-3.5698309354162348,False
AC_F_5,2765,474.51895,475.95258235158263,1.4336309355670096,False
AC_F_5,2795,475.07846,469.71210538840273,-5.366355304956642,True
AC_F_6,365,233.77895,231.82860488732337,-1.9503410355281972,False
