day,weight,breed,gender,animal_id,farm
2585,474.1928472918277,AC,Females,AC_F_2,Farm2
2615,469.677346217881,AC,Females,AC_F_2,Farm2
2645,474.5043656057413,AC,Females,AC_F_2,Farm2
2675,471.28847862551237,AC,Females,AC_F_2,Farm2
2705,472.0165097028844,AC,Females,AC_F_2,Farm2
2735,470.9584374392327,AC,Females,AC_F_2,Farm2
2765,474.68974846839103,AC,Females,AC_F_2,Farm2
2795,469.6147066953571,AC,Females,AC_F_2,Farm2
365,239.6383056106519,AC,Females,AC_F_3,Farm2
395,238.2642430975538,AC,Females,AC_F_3,Farm2
425,254.71710908000495,AC,Females,AC_F_3,Farm2
455,268.0058054128547,AC,Females,AC_F_3,Farm2
485,267.5662348019093,AC,Females,AC_F_3,Farm2
515,283.7747482858595,AC,Females,AC_F_3,Farm2
545,294.178820557048,AC,Females,AC_F_3,Farm2
575,294.99706072065936,AC,Females,AC_F_3,Farm2
605,310.5919807869288,AC,Females,AC_F_3,Farm2
635,315.0353056626861,AC,Females,AC_F_3,Farm2
665,324.73350554763874,AC,Females,AC_F_3,Farm2
695,339.3199426822209,AC,Females,AC_F_3,Farm2
725,340.9687020896029,AC,Females,AC_F_3,Farm2
755,345.5590222176053,AC,Females,AC_F_3,Farm2
785,350.5674797231726,AC,Females,AC_F_3,Farm2
815,353.84920538477894,AC,Females,AC_F_3,Farm2
845,362.22994411781843,AC,Females,AC_F_3,Farm2
875,368.06332489283534,AC,Females,AC_F_3,Farm2
905,374.8818550848257,AC,Females,AC_F_3,Farm2
935,375.49422594659495,AC,Females,AC_F_3,Farm2
965,386.6529405931198,AC,Females,AC_F_3,Farm2
995,387.0301771157739,AC,Females,AC_F_3,Farm2
1025,390.4076308923143,AC,Females,AC_F_3,Farm2
1055,394.6481658159865,AC,Females,AC_F_3,Farm2
1085,401.1323612161423,AC,Females,AC_F_3,Farm2
1115,404.17927647767385,AC,Females,AC_F_3,Farm2
1145,411.7595158781058,AC,Females,AC_F_3,Farm2
1175,411.5404724085252,AC,Females,AC_F_3,Farm2
1205,415.60753573038187,AC,Females,AC_F_3,Farm2
1235,422.09937817585364,AC,Females,AC_F_3,Farm2
1265,417.8800509649679,AC,Females,AC_F_3,Farm2
1295,423.1959160534586,AC,Females,AC_F_3,Farm2
1325,424.1612711676263,AC,Females,AC_F_3,Farm2
1355,429.5455327707376,AC,Females,AC_F_3,Farm2
1385,427.6979006272424,AC,Females,AC_F_3,Farm2
1415,434.79501737939626,AC,Females,AC_F_3,Farm2
1445,435.49440427844553,AC,Females,AC_F_3,Farm2
1475,434.0467096804623,AC,Females,AC_F_3,Farm2
1505,439.3036836856485,AC,Females,AC_F_3,Farm2
1535,438.82092144077325,AC,Females,AC_F_3,Farm2
1565,441.6828551823073,AC,Females,AC_F_3,Farm2
1595,446.84381718337187,AC,Females,AC_F_3,Farm2
1625,448.2713534241107,AC,Females,AC_F_3,Farm2
1655,442.01022524754336,AC,Females,AC_F_3,Farm2
1685,448.5439713516571,AC,Females,AC_F_3,Farm2
1715,448.3809645203394,AC,Females,AC_F_3,Farm2
1745,451.62359115738644,AC,Females,AC_F_3,Farm2
1775,451.09799626272047,AC,Females,AC_F_3,Farm2
1805,454.2575640636252,AC,Females,AC_F_3,Farm2
1835,450.22298366214216,AC,Females,AC_F_3,Farm2
1865,456.47528090725245,AC,Females,AC_F_3,Farm2
1895,454.3188029973872,AC,Females,AC_F_3,Farm2
1925,458.58180624110287,AC,Females,AC_F_3,Farm2
1955,458.0368243164132,AC,Females,AC_F_3,Farm2
1985,462.3735928660415,AC,Females,AC_F_3,Farm2
2015,463.47036662853395,AC,Females,AC_F_3,Farm2
2045,459.6511880474558,AC,Females,AC_F_3,Farm2
2075,468.69854323137406,AC,Females,AC_F_3,Farm2
2105,463.50277163160143,AC,Females,AC_F_3,Farm2
2135,464.06315594823076,AC,Females,AC_F_3,Farm2
2165,463.0605601055157,AC,Females,AC_F_3,Farm2
2195,461.02596811869745,AC,Females,AC_F_3,Farm2
2225,463.96261506483273,AC,Females,AC_F_3,Farm2
2255,465.5880198809314,AC,Females,AC_F_3,Farm2
2285,468.7583149084446,AC,Females,AC_F_3,Farm2
2315,464.95064354040613,AC,Females,AC_F_3,Farm2
2345,464.6972073614568,AC,Females,AC_F_3,Farm2
2375,467.3224137871095,AC,Females,AC_F_3,Farm2
2405,467.20481720255896,AC,Females,AC_F_3,Farm2
2435,466.3854161614589,AC,Females,AC_F_3,Farm2
2465,469.51605069009776,AC,Females,AC_F_3,Farm2
2495,468.16880011614717,AC,Females,AC_F_3,Farm2
2525,473.2150016847141,AC,Females,AC_F_3,Farm2
2555,472.28723950443185,AC,Females,AC_F_3,Farm2
2585,464.43195973046477,AC,Females,AC_F_3,Farm2
2615,470.1467699723396,AC,Females,AC_F_3,Farm2
2645,471.0319794800067,AC,Females,AC_F_3,Farm2
2675,475.153939785014,AC,Females,AC_F_3,Farm2
2705,470.78504855165806,AC,Females,AC_F_3,Farm2
2735,471.7665528444714,AC,Females,AC_F_3,Farm2
2765,474.87608921988146,AC,Females,AC_F_3,Farm2
2795,475.7335069228906,AC,Females,AC_F_3,Farm2
365,234.67399457835504,AC,Females,AC_F_4,Farm2
395,238.1946502482151,AC,Females,AC_F_4,Farm2
425,259.58931667384235,AC,Females,AC_F_4,Farm2
455,264.1611487653588,AC,Females,AC_F_4,Farm2
485,273.11480584137433,AC,Females,AC_F_4,Farm2
515,285.70413287091185,AC,Females,AC_F_4,Farm2
545,298.94683327674085,AC,Females,AC_F_4,Farm2
575,302.70268811890185,AC,Females,AC_F_4,Farm2
605,309.83781409480497,AC,Females,AC_F_4,Farm2
635,320.685358208343,AC,Females,AC_F_4,Farm2
665,334.4357881575154,AC,Females,AC_F_4,Farm2
695,328.59557513584656,AC,Females,AC_F_4,Farm2
725,339.58550008794896,AC,Females,AC_F_4,Farm2
755,352.97077678162526,AC,Females,AC_F_4,Farm2
785,353.3877407588119,AC,Females,AC_F_4,Farm2
815,352.37547732321156,AC,Females,AC_F_4,Farm2
845,365.8137079642858,AC,Females,AC_F_4,Farm2
875,367.7122986652304,AC,Females,AC_F_4,Farm2
905,370.52339537033043,AC,Females,AC_F_4,Farm2
935,380.1462990739738,AC,Females,AC_F_4,Farm2
965,382.59272717240253,AC,Females,AC_F_4,Farm2
995,386.8013089686473,AC,Females,AC_F_4,Farm2
1025,390.3138740967098,AC,Females,AC_F_4,Farm2
1055,398.135664382823,AC,Females,AC_F_4,Farm2
1085,399.72890820727457,AC,Females,AC_F_4,Farm2
1115,407.1013822935297,AC,Females,AC_F_4,Farm2
1145,407.82164506057325,AC,Females,AC_F_4,Farm2
1175,409.1425998234364,AC,Females,AC_F_4,Farm2
1205,415.3511472505283,AC,Females,AC_F_4,Farm2
1235,418.47953589868683,AC,Females,AC_F_4,Farm2
1265,413.1844835718256,AC,Females,AC_F_4,Farm2
1295,424.0233423268747,AC,Females,AC_F_4,Farm2
1325,423.9404725362839,AC,Females,AC_F_4,Farm2
1355,428.2034004407885,AC,Females,AC_F_4,Farm2
1385,430.3138545292248,AC,Females,AC_F_4,Farm2
1415,439.22788938338243,AC,Females,AC_F_4,Farm2
1445,437.8401906038555,AC,Females,AC_F_4,Farm2
1475,437.7292790610236,AC,Females,AC_F_4,Farm2
1505,436.6442083387521,AC,Females,AC_F_4,Farm2
1535,437.4174607632614,AC,Females,AC_F_4,Farm2
1565,441.03706147550736,AC,Females,AC_F_4,Farm2
1595,444.448064823709,AC,Females,AC_F_4,Farm2
1625,444.2687925671148,AC,Females,AC_F_4,Farm2
1655,444.2085480608814,AC,Females,AC_F_4,Farm2
1685,451.7213149433115,AC,Females,AC_F_4,Farm2
1715,447.04330037427366,AC,Females,AC_F_4,Farm2
1745,452.08493788806913,AC,Females,AC_F_4,Farm2
1775,448.848002106546,AC,Females,AC_F_4,Farm2
1805,453.5057595154686,AC,Females,AC_F_4,Farm2
1835,452.474857433206,AC,Females,AC_F_4,Farm2
1865,455.5689195498514,AC,Females,AC_F_4,Farm2
1895,453.70663263962336,AC,Females,AC_F_4,Farm2
1925,452.6933392296039,AC,Females,AC_F_4,Farm2
1955,458.81171586513744,AC,Females,AC_F_4,Farm2
1985,457.7351092632794,AC,Females,AC_F_4,Farm2
2015,460.0117065826282,AC,Females,AC_F_4,Farm2
2045,468.9085397872126,AC,Females,AC_F_4,Farm2
2075,468.4364959696103,AC,Females,AC_F_4,Farm2
2105,466.5326050742941,AC,Females,AC_F_4,Farm2
2135,466.0811520124637,AC,Females,AC_F_4,Farm2
2165,469.0969968526239,AC,Females,AC_F_4,Farm2
2195,463.91531983344277,AC,Females,AC_F_4,Farm2
2225,466.45923565752577,AC,Females,AC_F_4,Farm2
2255,462.79009765698504,AC,Females,AC_F_4,Farm2
2285,467.99133170630535,AC,Females,AC_F_4,Farm2
2315,467.0904185249072,AC,Females,AC_F_4,Farm2
2345,468.3930724564507,AC,Females,AC_F_4,Farm2
2375,471.66303178262547,AC,Females,AC_F_4,Farm2
2405,471.7386272581017,AC,Females,AC_F_4,Farm2
2435,468.21643043526313,AC,Females,AC_F_4,Farm2
2465,469.51611213207707,AC,Females,AC_F_4,Farm2
2495,472.77115674635763,AC,Females,AC_F_4,Farm2
2525,469.7937234743697,AC,Females,AC_F_4,Farm2
2555,472.43992802127417,AC,Females,AC_F_4,Farm2
2585,473.00477876765194,AC,Females,AC_F_4,Farm2
2615,471.29894733913954,AC,Females,AC_F_4,Farm2
2645,468.7928867948164,AC,Females,AC_F_4,Farm2
2675,472.4149911387063,AC,Females,AC_F_4,Farm2
2705,475.0304100114147,AC,Females,AC_F_4,Farm2
2735,471.38674731970684,AC,Females,AC_F_4,Farm2
2765,469.73949256462254,AC,Females,AC_F_4,Farm2
2795,473.52936943736887,AC,Females,AC_F_4,Farm2
365,233.092681407309,AC,Females,AC_F_5,Farm2
395,242.80196263181938,AC,Females,AC_F_5,Farm2
425,252.42148130441632,AC,Females,AC_F_5,Farm2
455,262.98686332240743,AC,Females,AC_F_5,Farm2
485,271.36703011918314,AC,Females,AC_F_5,Farm2
515,285.2483182504641,AC,Females,AC_F_5,Farm2
545,287.7015160114006,AC,Females,AC_F_5,Farm2
575,294.8903283549298,AC,Females,AC_F_5,Farm2
605,310.5814418249825,AC,Females,AC_F_5,Farm2
635,325.23869615457636,AC,Females,AC_F_5,Farm2
665,333.1301777511061,AC,Females,AC_F_5,Farm2
695,324.4625287157681,AC,Females,AC_F_5,Farm2
725,341.29746144974547,AC,Females,AC_F_5,Farm2
755,347.7791166059986,AC,Females,AC_F_5,Farm2
785,354.5682062372347,AC,Females,AC_F_5,Farm2
815,360.787328943365,AC,Females,AC_F_5,Farm2
845,362.81854277302006,AC,Females,AC_F_5,Farm2
875,368.0989351119496,AC,Females,AC_F_5,Farm2
905,373.72428331616516,AC,Females,AC_F_5,Farm2
935,379.75826710919836,AC,Females,AC_F_5,Farm2
965,379.27566341010106,AC,Females,AC_F_5,Farm2
995,386.02533176858014,AC,Females,AC_F_5,Farm2
1025,388.9083777363326,AC,Females,AC_F_5,Farm2
1055,395.78856450955584,AC,Females,AC_F_5,Farm2
1085,400.3205142433348,AC,Females,AC_F_5,Farm2
1115,402.5745494737499,AC,Females,AC_F_5,Farm2
1145,409.19606497802056,AC,Females,AC_F_5,Farm2
1175,409.4133917090788,AC,Females,AC_F_5,Farm2
1205,416.24754795902027,AC,Females,AC_F_5,Farm2
1235,415.2833054830275,AC,Females,AC_F_5,Farm2
1265,420.06721023725424,AC,Females,AC_F_5,Farm2
1295,420.58900849133335,AC,Females,AC_F_5,Farm2
1325,424.45729057289196,AC,Females,AC_F_5,Farm2
1355,429.7826085307543,AC,Females,AC_F_5,Farm2
1385,429.0538617552851,AC,Females,AC_F_5,Farm2
1415,431.16435878923306,AC,Females,AC_F_5,Farm2
1445,435.7780885965765,AC,Females,AC_F_5,Farm2
1475,438.0444023298546,AC,Females,AC_F_5,Farm2
1505,436.68939237326975,AC,Females,AC_F_5,Farm2
1535,440.76793814581265,AC,Females,AC_F_5,Farm2
1565,437.21667431639827,AC,Females,AC_F_5,Farm2
1595,443.91706079918146,AC,Females,AC_F_5,Farm2
1625,441.62470393185373,AC,Females,AC_F_5,Farm2
1655,448.67145339911775,AC,Females,AC_F_5,Farm2
1685,442.99449565876614,AC,Females,AC_F_5,Farm2
1715,449.2771087847384,AC,Females,AC_F_5,Farm2
1745,448.1414698130472,AC,Females,AC_F_5,Farm2
1775,452.31694442285584,AC,Females,AC_F_5,Farm2
1805,451.4624944023002,AC,Females,AC_F_5,Farm2
1835,459.71655504595367,AC,Females,AC_F_5,Farm2
1865,455.58361059601833,AC,Females,AC_F_5,Farm2
1895,453.40681474575223,AC,Females,AC_F_5,Farm2
1925,458.90376009671576,AC,Females,AC_F_5,Farm2
1955,456.23292377257656,AC,Females,AC_F_5,Farm2
1985,455.02488226003317,AC,Females,AC_F_5,Farm2
2015,461.06528502188496,AC,Females,AC_F_5,Farm2
2045,457.00782159169927,AC,Females,AC_F_5,Farm2
2075,462.1859308936757,AC,Females,AC_F_5,Farm2
2105,462.16638708438416,AC,Females,AC_F_5,Farm2
2135,466.5441122115505,AC,Females,AC_F_5,Farm2
2165,463.0455159029947,AC,Females,AC_F_5,Farm2
2195,466.06551489191656,AC,Females,AC_F_5,Farm2
2225,464.825238298429,AC,Females,AC_F_5,Farm2
2255,465.6358993860281,AC,Females,AC_F_5,Farm2
2285,465.43579719060017,AC,Females,AC_F_5,Farm2
2315,466.57579537948607,AC,Females,AC_F_5,Farm2
2345,467.6655413979144,AC,Females,AC_F_5,Farm2
2375,468.4000826409384,AC,Females,AC_F_5,Farm2
2405,464.2977010356642,AC,Females,AC_F_5,Farm2
2435,470.80191109386584,AC,Females,AC_F_5,Farm2
2465,468.6166501012838,AC,Females,AC_F_5,Farm2
2495,466.35934654395686,AC,Females,AC_F_5,Farm2
2525,469.6678518358404,AC,Females,AC_F_5,Farm2
2555,468.72378732827224,AC,Females,AC_F_5,Farm2
2585,470.85167230400896,AC,Females,AC_F_5,Farm2
2615,470.7807348211732,AC,Females,AC_F_5,Farm2
2645,468.44697744010443,AC,Females,AC_F_5,Farm2
2675,472.3798626201504,AC,Females,AC_F_5,Farm2
2705,470.3034373643819,AC,Females,AC_F_5,Farm2
2735,473.1532629379261,AC,Females,AC_F_5,Farm2
2765,466.12645151729913,AC,Females,AC_F_5,Farm2
2795,473.15789568722704,AC,Females,AC_F_5,Farm2
365,230.18661730616907,AC,Females,AC_F_6,Farm2
395,241.932773269768,AC,Females,AC_F_6,Farm2
425,259.4688699987382,AC,Females,AC_F_6,Farm2
455,263.6453735147207,AC,Females,AC_F_6,Farm2
485,275.8669034406774,AC,Females,AC_F_6,Farm2
515,287.70239832240287,AC,Females,AC_F_6,Farm2
545,298.4540482586264,AC,Females,AC_F_6,Farm2
575,298.1789766747679,AC,Females,AC_F_6,Farm2
605,313.89649907106786,AC,Females,AC_F_6,Farm2
635,315.08597166550845,AC,Females,AC_F_6,Farm2
665,320.4672247503764,AC,Females,AC_F_6,Farm2
695,337.1659928694712,AC,Females,AC_F_6,Farm2
725,337.09882261568845,AC,Females,AC_F_6,Farm2
755,346.58325216878586,AC,Females,AC_F_6,Farm2
785,354.76715023836965,AC,Females,AC_F_6,Farm2
815,360.8868934120858,AC,Females,AC_F_6,Farm2
845,363.1217283074076,AC,Females,AC_F_6,Farm2
875,367.9090434176819,AC,Females,AC_F_6,Farm2
905,372.90574056791786,AC,Females,AC_F_6,Farm2
935,378.47367858513854,AC,Females,AC_F_6,Farm2
965,386.0817690431522,AC,Females,AC_F_6,Farm2
995,383.62624433196504,AC,Females,AC_F_6,Farm2
1025,391.26039985756404,AC,Females,AC_F_6,Farm2
1055,397.7451546234283,AC,Females,AC_F_6,Farm2
1085,401.7419896685133,AC,Females,AC_F_6,Farm2
1115,398.4826006655411,AC,Females,AC_F_6,Farm2
1145,408.847518691313,AC,Females,AC_F_6,Farm2
1175,410.2531510745065,AC,Females,AC_F_6,Farm2
1205,410.9309421705945,AC,Females,AC_F_6,Farm2
1235,414.15690165177625,AC,Females,AC_F_6,Farm2
1265,417.394184209005,AC,Females,AC_F_6,Farm2
1295,421.2930013492258,AC,Females,AC_F_6,Farm2
1325,427.4218231822098,AC,Females,AC_F_6,Farm2
1355,424.39565688484635,AC,Females,AC_F_6,Farm2
1385,426.8225949915387,AC,Females,AC_F_6,Farm2
1415,428.99858785812876,AC,Females,AC_F_6,Farm2
1445,432.90935758610664,AC,Females,AC_F_6,Farm2
1475,430.6500933065365,AC,Females,AC_F_6,Farm2
1505,440.36424860163254,AC,Females,AC_F_6,Farm2
1535,439.7568057780377,AC,Females,AC_F_6,Farm2
1565,443.30819602236994,AC,Females,AC_F_6,Farm2
1595,444.29713987333633,AC,Females,AC_F_6,Farm2
1625,445.1433427370729,AC,Females,AC_F_6,Farm2
1655,445.4041555646932,AC,Females,AC_F_6,Farm2
1685,444.48011517387596,AC,Females,AC_F_6,Farm2
1715,448.0765034369156,AC,Females,AC_F_6,Farm2
1745,450.2994124068297,AC,Females,AC_F_6,Farm2
1775,453.15389543809346,AC,Females,AC_F_6,Farm2
1805,455.4552082667017,AC,Females,AC_F_6,Farm2
1835,457.59561677578256,AC,Females,AC_F_6,Farm2
1865,452.893123832766,AC,Females,AC_F_6,Farm2
1895,456.17907678207814,AC,Females,AC_F_6,Farm2
1925,458.3839842839182,AC,Females,AC_F_6,Farm2
1955,458.49316393875426,AC,Females,AC_F_6,Farm2
1985,461.84292258225327,AC,Females,AC_F_6,Farm2
2015,459.60884340422126,AC,Females,AC_F_6,Farm2
2045,464.2856585325483,AC,Females,AC_F_6,Farm2
2075,461.23290509086746,AC,Females,AC_F_6,Farm2
2105,461.2098376598953,AC,Females,AC_F_6,Farm2
2135,459.25292497773984,AC,Females,AC_F_6,Farm2
2165,466.1877097723194,AC,Females,AC_F_6,Farm2
2195,467.97452994003936,AC,Females,AC_F_6,Farm2
2225,467.5239251436229,AC,Females,AC_F_6,Farm2
2255,465.29063149183014,AC,Females,AC_F_6,Farm2
2285,468.49691500684963,AC,Females,AC_F_6,Farm2
2315,465.15622956994446,AC,Females,AC_F_6,Farm2
2345,469.8562373502659,AC,Females,AC_F_6,Farm2
2375,463.32020022590297,AC,Females,AC_F_6,Farm2
2405,467.6585537526173,AC,Females,AC_F_6,Farm2
2435,465.7464607715945,AC,Females,AC_F_6,Farm2
2465,468.3656623324044,AC,Females,AC_F_6,Farm2
2495,467.40061374339496,AC,Females,AC_F_6,Farm2
2525,469.7916929118084,AC,Females,AC_F_6,Farm2
2555,471.7018910944095,AC,Females,AC_F_6,Farm2
2585,470.75170452051015,AC,Females,AC_F_6,Farm2
2615,472.17415887451074,AC,Females,AC_F_6,Farm2
