day,weight,breed,gender,animal_id,farm
1205,410.6736981501853,AC,Females,AC_F_2,Farm4
1235,416.56720225624946,AC,Females,AC_F_2,Farm4
1265,417.8854873189369,AC,Females,AC_F_2,Farm4
1295,418.3396195041617,AC,Females,AC_F_2,Farm4
1325,423.4144482984994,AC,Females,AC_F_2,Farm4
1355,423.9519166145777,AC,Females,AC_F_2,Farm4
1385,433.184663405035,AC,Females,AC_F_2,Farm4
1415,433.30682151119765,AC,Females,AC_F_2,Farm4
1445,429.88585590198005,AC,Females,AC_F_2,Farm4
1475,435.45636657945374,AC,Females,AC_F_2,Farm4
1505,434.7423934631423,AC,Females,AC_F_2,Farm4
1535,444.60716379643355,AC,Females,AC_F_2,Farm4
1565,438.6853049464621,AC,Females,AC_F_2,Farm4
1595,439.8889301148488,AC,Females,AC_F_2,Farm4
1625,444.32492315696,AC,Females,AC_F_2,Farm4
1655,442.06150242053116,AC,Females,AC_F_2,Farm4
1685,450.67004213060454,AC,Females,AC_F_2,Farm4
1715,449.1898829316054,AC,Females,AC_F_2,Farm4
1745,452.35804830325765,AC,Females,AC_F_2,Farm4
1775,453.66986551785646,AC,Females,AC_F_2,Farm4
1805,448.5716721768315,AC,Females,AC_F_2,Farm4
1835,451.8385471628197,AC,Females,AC_F_2,Farm4
1865,458.44473284467597,AC,Females,AC_F_2,Farm4
1895,459.2463308574968,AC,Females,AC_F_2,Farm4
1925,453.7443634600344,AC,Females,AC_F_2,Farm4
1955,458.04132871166956,AC,Females,AC_F_2,Farm4
1985,454.74813216725687,AC,Females,AC_F_2,Farm4
2015,460.4669463994792,AC,Females,AC_F_2,Farm4
2045,463.2162304426051,AC,Females,AC_F_2,Farm4
2075,462.7993123804857,AC,Females,AC_F_2,Farm4
2105,458.2790463208641,AC,Females,AC_F_2,Farm4
2135,461.9635227197685,AC,Females,AC_F_2,Farm4
2165,466.27121078609906,AC,Females,AC_F_2,Farm4
2195,463.53611689115945,AC,Females,AC_F_2,Farm4
2225,469.36194577140833,AC,Females,AC_F_2,Farm4
2255,465.1214153084082,AC,Females,AC_F_2,Farm4
2285,464.89600584642517,AC,Females,AC_F_2,Farm4
2315,468.443736119812,AC,Females,AC_F_2,Farm4
2345,467.81943471914263,AC,Females,AC_F_2,Farm4
2375,467.2288677996847,AC,Females,AC_F_2,Farm4
2405,472.99235276229973,AC,Females,AC_F_2,Farm4
2435,468.5120267931332,AC,Females,AC_F_2,Farm4
2465,470.2016056104208,AC,Females,AC_F_2,Farm4
2495,470.21567301796864,AC,Females,AC_F_2,Farm4
2525,469.4237843221266,AC,Females,AC_F_2,Farm4
2555,466.9899081072016,AC,Females,AC_F_2,Farm4
2585,474.1928472918277,AC,Females,AC_F_2,Farm4
2615,469.677346217881,AC,Females,AC_F_2,Farm4
2645,474.06689094587784,AC,Females,AC_F_2,Farm4
2675,471.28847862551237,AC,Females,AC_F_2,Farm4
2705,472.01206037123836,AC,Females,AC_F_2,Farm4
2735,470.6868384350291,AC,Females,AC_F_2,Farm4
2765,474.38852359331423,AC,Females,AC_F_2,Farm4
2795,469.6147066953571,AC,Females,AC_F_2,Farm4
365,240.60993674236892,AC,Females,AC_F_3,Farm4
395,237.540525041394,AC,Females,AC_F_3,Farm4
425,254.78223330768128,AC,Females,AC_F_3,Farm4
455,268.4804858451852,AC,Females,AC_F_3,Farm4
485,266.558640443348,AC,Females,AC_F_3,Farm4
515,283.7349779923925,AC,Females,AC_F_3,Farm4
545,294.329345288942,AC,Females,AC_F_3,Farm4
575,294.15461073981675,AC,Females,AC_F_3,Farm4
605,310.63645894881785,AC,Females,AC_F_3,Farm4
635,314.69284479506246,AC,Females,AC_F_3,Farm4
665,324.670404955782,AC,Females,AC_F_3,Farm4
695,340.31507950709795,AC,Females,AC_F_3,Farm4
725,341.2302009918633,AC,Females,AC_F_3,Farm4
755,345.5557531370538,AC,Females,AC_F_3,Farm4
785,350.4843164560045,AC,Females,AC_F_3,Farm4
815,354.3926065594829,AC,Females,AC_F_3,Farm4
845,362.22994411781843,AC,Females,AC_F_3,Farm4
875,367.9552948328337,AC,Females,AC_F_3,Farm4
905,374.7129029966569,AC,Females,AC_F_3,Farm4
935,375.93184311900785,AC,Females,AC_F_3,Farm4
965,386.15817743904375,AC,Females,AC_F_3,Farm4
995,386.9150347765603,AC,Females,AC_F_3,Farm4
1025,390.4076308923143,AC,Females,AC_F_3,Farm4
1055,394.6481658159865,AC,Females,AC_F_3,Farm4
1085,401.1323612161423,AC,Females,AC_F_3,Farm4
1115,404.17927647767385,AC,Females,AC_F_3,Farm4
1145,411.04911844390307,AC,Females,AC_F_3,Farm4
1175,411.33524265698935,AC,Females,AC_F_3,Farm4
1205,415.60753573038187,AC,Females,AC_F_3,Farm4
1235,421.2682932829536,AC,Females,AC_F_3,Farm4
1265,418.0624197726535,AC,Females,AC_F_3,Farm4
1295,423.1959160534586,AC,Females,AC_F_3,Farm4
1325,424.1612711676263,AC,Females,AC_F_3,Farm4
1355,430.05416494236323,AC,Females,AC_F_3,Farm4
1385,427.937893845182,AC,Females,AC_F_3,Farm4
1415,434.79501737939626,AC,Females,AC_F_3,Farm4
1445,435.25263486300986,AC,Females,AC_F_3,Farm4
1475,434.0467096804623,AC,Females,AC_F_3,Farm4
1505,439.5996953203287,AC,Females,AC_F_3,Farm4
1535,438.82092144077325,AC,Females,AC_F_3,Farm4
1565,441.6828551823073,AC,Females,AC_F_3,Farm4
1595,446.3204784527142,AC,Females,AC_F_3,Farm4
1625,448.965154329815,AC,Females,AC_F_3,Farm4
1655,441.1425296738768,AC,Females,AC_F_3,Farm4
1685,448.6881600617707,AC,Females,AC_F_3,Farm4
1715,448.21142180370117,AC,Females,AC_F_3,Farm4
1745,451.62359115738644,AC,Females,AC_F_3,Farm4
1775,451.09799626272047,AC,Females,AC_F_3,Farm4
1805,454.49611021233403,AC,Females,AC_F_3,Farm4
1835,450.7948887270366,AC,Females,AC_F_3,Farm4
1865,456.3121982972619,AC,Females,AC_F_3,Farm4
1895,453.9046628010144,AC,Females,AC_F_3,Farm4
1925,458.4124233283678,AC,Females,AC_F_3,Farm4
1955,458.0368243164132,AC,Females,AC_F_3,Farm4
1985,462.9941339096398,AC,Females,AC_F_3,Farm4
2015,463.47036662853395,AC,Females,AC_F_3,Farm4
2045,459.6511880474558,AC,Females,AC_F_3,Farm4
2075,468.69854323137406,AC,Females,AC_F_3,Farm4
2105,463.6984909412374,AC,Females,AC_F_3,Farm4
2135,464.226778624719,AC,Females,AC_F_3,Farm4
2165,463.18509892974316,AC,Females,AC_F_3,Farm4
2195,460.31364032435755,AC,Females,AC_F_3,Farm4
2225,463.96261506483273,AC,Females,AC_F_3,Farm4
2255,465.5880198809314,AC,Females,AC_F_3,Farm4
2285,469.23479462244063,AC,Females,AC_F_3,Farm4
2315,464.95064354040613,AC,Females,AC_F_3,Farm4
2345,464.14992876664894,AC,Females,AC_F_3,Farm4
2375,467.2017394123335,AC,Females,AC_F_3,Farm4
2405,467.20481720255896,AC,Females,AC_F_3,Farm4
2435,465.89401021406775,AC,Females,AC_F_3,Farm4
2465,469.48075871632756,AC,Females,AC_F_3,Farm4
2495,467.8674204312353,AC,Females,AC_F_3,Farm4
2525,472.764779503521,AC,Females,AC_F_3,Farm4
2555,472.28723950443185,AC,Females,AC_F_3,Farm4
2585,465.33962252833925,AC,Females,AC_F_3,Farm4
2615,470.28603822743287,AC,Females,AC_F_3,Farm4
2645,470.94996677866874,AC,Females,AC_F_3,Farm4
2675,474.66730754886805,AC,Females,AC_F_3,Farm4
2705,470.78504855165806,AC,Females,AC_F_3,Farm4
2735,471.7665528444714,AC,Females,AC_F_3,Farm4
2765,474.87608921988146,AC,Females,AC_F_3,Farm4
2795,476.3134914099282,AC,Females,AC_F_3,Farm4
365,235.02508683103494,AC,Females,AC_F_4,Farm4
395,237.55269784290795,AC,Females,AC_F_4,Farm4
425,260.3504705577812,AC,Females,AC_F_4,Farm4
455,264.12515610182896,AC,Females,AC_F_4,Farm4
485,272.9267321575664,AC,Females,AC_F_4,Farm4
515,285.93430747624274,AC,Females,AC_F_4,Farm4
545,299.6745440071098,AC,Females,AC_F_4,Farm4
575,302.82344156283955,AC,Females,AC_F_4,Farm4
605,309.8302807606855,AC,Females,AC_F_4,Farm4
635,321.1011247232956,AC,Females,AC_F_4,Farm4
665,335.58547289189323,AC,Females,AC_F_4,Farm4
695,328.12577391431716,AC,Females,AC_F_4,Farm4
725,339.64141137722004,AC,Females,AC_F_4,Farm4
755,353.47866318824754,AC,Females,AC_F_4,Farm4
785,353.5895399665246,AC,Females,AC_F_4,Farm4
815,353.1294110781394,AC,Females,AC_F_4,Farm4
845,365.8137079642858,AC,Females,AC_F_4,Farm4
875,367.7122986652304,AC,Females,AC_F_4,Farm4
905,369.8882363508677,AC,Females,AC_F_4,Farm4
935,380.46404965807153,AC,Females,AC_F_4,Farm4
965,382.59272717240253,AC,Females,AC_F_4,Farm4
995,386.8013089686473,AC,Females,AC_F_4,Farm4
1025,390.52853026743475,AC,Females,AC_F_4,Farm4
1055,397.8064146221564,AC,Females,AC_F_4,Farm4
1085,399.7188314459648,AC,Females,AC_F_4,Farm4
1115,407.86015035770686,AC,Females,AC_F_4,Farm4
1145,407.67380060030376,AC,Females,AC_F_4,Farm4
1175,409.1425998234364,AC,Females,AC_F_4,Farm4
1205,415.3511472505283,AC,Females,AC_F_4,Farm4
1235,418.47953589868683,AC,Females,AC_F_4,Farm4
1265,414.0376477213886,AC,Females,AC_F_4,Farm4
1295,423.7196605943139,AC,Females,AC_F_4,Farm4
1325,423.9404725362839,AC,Females,AC_F_4,Farm4
1355,428.44360614642426,AC,Females,AC_F_4,Farm4
1385,430.3138545292248,AC,Females,AC_F_4,Farm4
1415,438.1442886044361,AC,Females,AC_F_4,Farm4
1445,437.8401906038555,AC,Females,AC_F_4,Farm4
1475,438.1029807701436,AC,Females,AC_F_4,Farm4
1505,436.6442083387521,AC,Females,AC_F_4,Farm4
1535,437.7428306930921,AC,Females,AC_F_4,Farm4
1565,440.9486130433351,AC,Females,AC_F_4,Farm4
1595,444.70158857469715,AC,Females,AC_F_4,Farm4
1625,444.2687925671148,AC,Females,AC_F_4,Farm4
1655,443.78051704988246,AC,Females,AC_F_4,Farm4
1685,452.50097237175606,AC,Females,AC_F_4,Farm4
1715,447.04330037427366,AC,Females,AC_F_4,Farm4
1745,452.08493788806913,AC,Females,AC_F_4,Farm4
1775,448.248282121812,AC,Females,AC_F_4,Farm4
1805,453.5939447545461,AC,Females,AC_F_4,Farm4
1835,452.474857433206,AC,Females,AC_F_4,Farm4
1865,455.5689195498514,AC,Females,AC_F_4,Farm4
1895,454.0898999738559,AC,Females,AC_F_4,Farm4
1925,451.75278190513325,AC,Females,AC_F_4,Farm4
1955,458.90288722888096,AC,Females,AC_F_4,Farm4
1985,457.9545061753895,AC,Females,AC_F_4,Farm4
2015,459.985389097742,AC,Females,AC_F_4,Farm4
2045,470.4952350491936,AC,Females,AC_F_4,Farm4
2075,468.4364959696103,AC,Females,AC_F_4,Farm4
2105,467.3342910724686,AC,Females,AC_F_4,Farm4
2135,465.67599352008165,AC,Females,AC_F_4,Farm4
2165,468.3591875701216,AC,Females,AC_F_4,Farm4
2195,463.91531983344277,AC,Females,AC_F_4,Farm4
2225,466.7086109019279,AC,Females,AC_F_4,Farm4
2255,463.22122808781194,AC,Females,AC_F_4,Farm4
2285,467.7605580823281,AC,Females,AC_F_4,Farm4
2315,467.0904185249072,AC,Females,AC_F_4,Farm4
2345,468.5849668806416,AC,Females,AC_F_4,Farm4
2375,471.1291394795346,AC,Females,AC_F_4,Farm4
2405,471.7386272581017,AC,Females,AC_F_4,Farm4
2435,468.21643043526313,AC,Females,AC_F_4,Farm4
2465,469.51611213207707,AC,Females,AC_F_4,Farm4
2495,472.77115674635763,AC,Females,AC_F_4,Farm4
2525,469.7397788859711,AC,Females,AC_F_4,Farm4
2555,472.43992802127417,AC,Females,AC_F_4,Farm4
2585,473.4486146580651,AC,Females,AC_F_4,Farm4
2615,471.29894733913954,AC,Females,AC_F_4,Farm4
2645,468.7928867948164,AC,Females,AC_F_4,Farm4
2675,472.3196372806043,AC,Females,AC_F_4,Farm4
2705,475.6287407414747,AC,Females,AC_F_4,Farm4
2735,471.38674731970684,AC,Females,AC_F_4,Farm4
2765,469.17115620897636,AC,Females,AC_F_4,Farm4
2795,473.4299715874166,AC,Females,AC_F_4,Farm4
365,233.268027814508,AC,Females,AC_F_5,Farm4
395,242.73592427446275,AC,Females,AC_F_5,Farm4
425,252.15865870700858,AC,Females,AC_F_5,Farm4
455,262.86988545591544,AC,Females,AC_F_5,Farm4
485,270.90240652023243,AC,Females,AC_F_5,Farm4
515,285.328001534386,AC,Females,AC_F_5,Farm4
545,287.0235620836019,AC,Females,AC_F_5,Farm4
575,294.034536828371,AC,Females,AC_F_5,Farm4
605,310.66074112316323,AC,Females,AC_F_5,Farm4
635,326.30493951899086,AC,Females,AC_F_5,Farm4
665,333.6744444730794,AC,Females,AC_F_5,Farm4
695,323.4760966917289,AC,Females,AC_F_5,Farm4
725,341.5673679092411,AC,Females,AC_F_5,Farm4
755,348.0507031960481,AC,Females,AC_F_5,Farm4
785,354.7609551434502,AC,Females,AC_F_5,Farm4
815,361.4141920104967,AC,Females,AC_F_5,Farm4
845,362.81854277302006,AC,Females,AC_F_5,Farm4
875,368.0989351119496,AC,Females,AC_F_5,Farm4
905,373.72930188586935,AC,Females,AC_F_5,Farm4
935,379.998411300341,AC,Females,AC_F_5,Farm4
965,379.27566341010106,AC,Females,AC_F_5,Farm4
995,386.2511256319032,AC,Females,AC_F_5,Farm4
1025,388.32675982524233,AC,Females,AC_F_5,Farm4
1055,395.78856450955584,AC,Females,AC_F_5,Farm4
1085,400.3205142433348,AC,Females,AC_F_5,Farm4
1115,402.5745494737499,AC,Females,AC_F_5,Farm4
1145,408.8518748152586,AC,Females,AC_F_5,Farm4
1175,409.51203062889243,AC,Females,AC_F_5,Farm4
1205,416.24754795902027,AC,Females,AC_F_5,Farm4
1235,415.0836097945224,AC,Females,AC_F_5,Farm4
1265,419.9371277203275,AC,Females,AC_F_5,Farm4
1295,420.58900849133335,AC,Females,AC_F_5,Farm4
1325,424.46493967341155,AC,Females,AC_F_5,Farm4
1355,429.38543187101936,AC,Females,AC_F_5,Farm4
1385,428.9890634757782,AC,Females,AC_F_5,Farm4
1415,431.232690952308,AC,Females,AC_F_5,Farm4
1445,436.1733026418126,AC,Females,AC_F_5,Farm4
1475,438.0444023298546,AC,Females,AC_F_5,Farm4
1505,436.851425678838,AC,Females,AC_F_5,Farm4
1535,440.76793814581265,AC,Females,AC_F_5,Farm4
1565,437.21667431639827,AC,Females,AC_F_5,Farm4
1595,443.8118301234082,AC,Females,AC_F_5,Farm4
1625,440.9891749391066,AC,Females,AC_F_5,Farm4
1655,449.1360034557661,AC,Females,AC_F_5,Farm4
1685,442.02878923030164,AC,Females,AC_F_5,Farm4
1715,449.2771087847384,AC,Females,AC_F_5,Farm4
1745,448.1414698130472,AC,Females,AC_F_5,Farm4
1775,452.4110129013838,AC,Females,AC_F_5,Farm4
1805,451.69139996198317,AC,Females,AC_F_5,Farm4
1835,459.71655504595367,AC,Females,AC_F_5,Farm4
1865,455.58361059601833,AC,Females,AC_F_5,Farm4
1895,453.83291320768063,AC,Females,AC_F_5,Farm4
1925,459.2052869456674,AC,Females,AC_F_5,Farm4
1955,456.23292377257656,AC,Females,AC_F_5,Farm4
1985,455.6314544583213,AC,Females,AC_F_5,Farm4
2015,460.93357201976704,AC,Females,AC_F_5,Farm4
2045,457.00782159169927,AC,Females,AC_F_5,Farm4
2075,462.26949928552773,AC,Females,AC_F_5,Farm4
2105,462.16638708438416,AC,Females,AC_F_5,Farm4
2135,466.07281654787033,AC,Females,AC_F_5,Farm4
2165,463.0455159029947,AC,Females,AC_F_5,Farm4
2195,466.06551489191656,AC,Females,AC_F_5,Farm4
2225,464.74781407101176,AC,Females,AC_F_5,Farm4
2255,465.6358993860281,AC,Females,AC_F_5,Farm4
2285,465.57009992600945,AC,Females,AC_F_5,Farm4
2315,466.50748068984484,AC,Females,AC_F_5,Farm4
2345,467.71192961039804,AC,Females,AC_F_5,Farm4
2375,468.4949420369282,AC,Females,AC_F_5,Farm4
2405,464.2977010356642,AC,Females,AC_F_5,Farm4
2435,471.1938041329561,AC,Females,AC_F_5,Farm4
2465,468.7098439259156,AC,Females,AC_F_5,Farm4
2495,466.83311111492105,AC,Females,AC_F_5,Farm4
2525,469.6678518358404,AC,Females,AC_F_5,Farm4
2555,468.72378732827224,AC,Females,AC_F_5,Farm4
2585,470.8422333056629,AC,Females,AC_F_5,Farm4
2615,470.7807348211732,AC,Females,AC_F_5,Farm4
2645,468.8748439467605,AC,Females,AC_F_5,Farm4
2675,472.28952712184207,AC,Females,AC_F_5,Farm4
2705,470.3034373643819,AC,Females,AC_F_5,Farm4
2735,473.1532629379261,AC,Females,AC_F_5,Farm4
2765,467.0485547780926,AC,Females,AC_F_5,Farm4
2795,473.15789568722704,AC,Females,AC_F_5,Farm4
365,230.07084908197965,AC,Females,AC_F_6,Farm4
395,241.73313095249594,AC,Females,AC_F_6,Farm4
425,260.21281721480506,AC,Females,AC_F_6,Farm4
455,263.5738101442503,AC,Females,AC_F_6,Farm4
485,276.04511888765444,AC,Females,AC_F_6,Farm4
515,288.21803942080385,AC,Females,AC_F_6,Farm4
545,299.21531980503164,AC,Females,AC_F_6,Farm4
575,297.67073611867755,AC,Females,AC_F_6,Farm4
605,314.46070644700086,AC,Females,AC_F_6,Farm4
635,314.9005219456349,AC,Females,AC_F_6,Farm4
665,319.8708390588618,AC,Females,AC_F_6,Farm4
695,337.8534225782412,AC,Females,AC_F_6,Farm4
725,336.9581752254752,AC,Females,AC_F_6,Farm4
755,346.70535570418383,AC,Females,AC_F_6,Farm4
785,354.97361942052544,AC,Females,AC_F_6,Farm4
815,360.8868934120858,AC,Females,AC_F_6,Farm4
845,363.0943131887779,AC,Females,AC_F_6,Farm4
875,368.0082479569907,AC,Females,AC_F_6,Farm4
905,372.90574056791786,AC,Females,AC_F_6,Farm4
935,378.4569050714692,AC,Females,AC_F_6,Farm4
965,385.66860182478575,AC,Females,AC_F_6,Farm4
995,383.62624433196504,AC,Females,AC_F_6,Farm4
1025,391.26039985756404,AC,Females,AC_F_6,Farm4
1055,398.1280023364826,AC,Females,AC_F_6,Farm4
1085,401.44432984131225,AC,Females,AC_F_6,Farm4
1115,399.17187799512726,AC,Females,AC_F_6,Farm4
1145,408.847518691313,AC,Females,AC_F_6,Farm4
1175,410.28300845985297,AC,Females,AC_F_6,Farm4
1205,410.46383425181625,AC,Females,AC_F_6,Farm4
1235,414.15690165177625,AC,Females,AC_F_6,Farm4
1265,417.64596255325677,AC,Females,AC_F_6,Farm4
1295,421.2930013492258,AC,Females,AC_F_6,Farm4
1325,427.0059676242554,AC,Females,AC_F_6,Farm4
1355,424.7680447459554,AC,Females,AC_F_6,Farm4
1385,426.8225949915387,AC,Females,AC_F_6,Farm4
1415,429.3763158685043,AC,Females,AC_F_6,Farm4
1445,433.03688055529085,AC,Females,AC_F_6,Farm4
1475,429.60795786475904,AC,Females,AC_F_6,Farm4
1505,440.36424860163254,AC,Females,AC_F_6,Farm4
1535,439.7568057780377,AC,Females,AC_F_6,Farm4
1565,443.0469256815126,AC,Females,AC_F_6,Farm4
1595,444.29713987333633,AC,Females,AC_F_6,Farm4
1625,445.2115415053696,AC,Females,AC_F_6,Farm4
1655,445.5390909291479,AC,Females,AC_F_6,Farm4
1685,443.8115326484334,AC,Females,AC_F_6,Farm4
1715,448.2410998178605,AC,Females,AC_F_6,Farm4
1745,450.2455243098481,AC,Females,AC_F_6,Farm4
1775,453.41535411966896,AC,Females,AC_F_6,Farm4
1805,455.9332832560258,AC,Females,AC_F_6,Farm4
1835,457.11428853872843,AC,Females,AC_F_6,Farm4
1865,452.40500807185555,AC,Females,AC_F_6,Farm4
1895,456.20913781024575,AC,Females,AC_F_6,Farm4
1925,458.2428616507809,AC,Females,AC_F_6,Farm4
1955,458.4735489541351,AC,Females,AC_F_6,Farm4
1985,461.84292258225327,AC,Females,AC_F_6,Farm4
2015,459.60884340422126,AC,Females,AC_F_6,Farm4
2045,464.94777754359643,AC,Females,AC_F_6,Farm4
2075,461.23290509086746,AC,Females,AC_F_6,Farm4
2105,461.3976001489705,AC,Females,AC_F_6,Farm4
2135,459.8232274903184,AC,Females,AC_F_6,Farm4
2165,465.86551292986064,AC,Females,AC_F_6,Farm4
2195,468.6519145099679,AC,Females,AC_F_6,Farm4
2225,467.1937014710361,AC,Females,AC_F_6,Farm4
2255,465.29063149183014,AC,Females,AC_F_6,Farm4
2285,468.1939151970804,AC,Females,AC_F_6,Farm4
2315,464.80400171839494,AC,Females,AC_F_6,Farm4
2345,469.8562373502659,AC,Females,AC_F_6,Farm4
2375,462.39908313888566,AC,Females,AC_F_6,Farm4
2405,467.6585537526173,AC,Females,AC_F_6,Farm4
2435,465.7464607715945,AC,Females,AC_F_6,Farm4
2465,468.3656623324044,AC,Females,AC_F_6,Farm4
2495,467.40061374339496,AC,Females,AC_F_6,Farm4
2525,469.7916929118084,AC,Females,AC_F_6,Farm4
2555,471.7018910944095,AC,Females,AC_F_6,Farm4
2585,470.74492556149494,AC,Females,AC_F_6,Farm4
2615,472.0238001435796,AC,Females,AC_F_6,Farm4
2645,470.87424533983346,AC,Females,AC_F_6,Farm4
