day,weight,breed,gender,animal_id,farm
2705,473.1999030327032,AC,Females,AC_F_1,Farm3
2735,470.107386274926,AC,Females,AC_F_1,Farm3
2765,474.16845372437035,AC,Females,AC_F_1,Farm3
2795,474.7568766728905,AC,Females,AC_F_1,Farm3
365,226.38185020339156,AC,Females,AC_F_2,Farm3
395,246.49767891580572,AC,Females,AC_F_2,Farm3
425,256.4419422043751,AC,Females,AC_F_2,Farm3
455,266.39597386892825,AC,Females,AC_F_2,Farm3
485,275.0548832714298,AC,Females,AC_F_2,Farm3
515,284.1919033554767,AC,Females,AC_F_2,Farm3
545,290.80984413462585,AC,Females,AC_F_2,Farm3
575,297.5385813702213,AC,Females,AC_F_2,Farm3
605,303.1232394165843,AC,Females,AC_F_2,Farm3
635,319.0670664535495,AC,Females,AC_F_2,Farm3
665,330.4927158779871,AC,Females,AC_F_2,Farm3
695,331.29865552760845,AC,Females,AC_F_2,Farm3
725,346.4659541010824,AC,Females,AC_F_2,Farm3
755,345.6184936217268,AC,Females,AC_F_2,Farm3
785,351.5072649670743,AC,Females,AC_F_2,Farm3
815,357.66092879568157,AC,Females,AC_F_2,Farm3
845,362.8887756787618,AC,Females,AC_F_2,Farm3
875,362.88302666183114,AC,Females,AC_F_2,Farm3
905,368.92616709151343,AC,Females,AC_F_2,Farm3
935,375.37601533436856,AC,Females,AC_F_2,Farm3
965,377.24296756648545,AC,Females,AC_F_2,Farm3
995,387.69917719063045,AC,Females,AC_F_2,Farm3
1025,391.3186899576681,AC,Females,AC_F_2,Farm3
1055,394.57042204012424,AC,Females,AC_F_2,Farm3
1085,399.9232264804034,AC,Females,AC_F_2,Farm3
1115,403.35863400713464,AC,Females,AC_F_2,Farm3
1145,407.6753641713218,AC,Females,AC_F_2,Farm3
1175,407.9971044501441,AC,Females,AC_F_2,Farm3
1205,410.6736981501853,AC,Females,AC_F_2,Farm3
1235,416.5481743675364,AC,Females,AC_F_2,Farm3
1265,417.9702303389256,AC,Females,AC_F_2,Farm3
1295,418.57681621714755,AC,Females,AC_F_2,Farm3
1325,423.4875406970347,AC,Females,AC_F_2,Farm3
1355,424.07901891866237,AC,Females,AC_F_2,Farm3
1385,433.02604631119266,AC,Females,AC_F_2,Farm3
1415,433.237482445346,AC,Females,AC_F_2,Farm3
1445,429.88585590198005,AC,Females,AC_F_2,Farm3
1475,435.48332684185175,AC,Females,AC_F_2,Farm3
1505,434.7423934631423,AC,Females,AC_F_2,Farm3
1535,444.4024923995853,AC,Females,AC_F_2,Farm3
1565,438.6853049464621,AC,Females,AC_F_2,Farm3
1595,440.10836451177676,AC,Females,AC_F_2,Farm3
1625,444.32492315696,AC,Females,AC_F_2,Farm3
1655,442.3473158002208,AC,Females,AC_F_2,Farm3
1685,450.4802411753035,AC,Females,AC_F_2,Farm3
1715,449.1898829316054,AC,Females,AC_F_2,Farm3
1745,452.35804830325765,AC,Females,AC_F_2,Farm3
1775,453.5938962058715,AC,Females,AC_F_2,Farm3
1805,448.87121625304815,AC,Females,AC_F_2,Farm3
1835,451.8385471628197,AC,Females,AC_F_2,Farm3
1865,458.3151065860361,AC,Females,AC_F_2,Farm3
1895,459.0558757322804,AC,Females,AC_F_2,Farm3
1925,453.9878142861626,AC,Females,AC_F_2,Farm3
1955,458.04132871166956,AC,Females,AC_F_2,Farm3
1985,455.0496491993097,AC,Females,AC_F_2,Farm3
2015,460.44536957331786,AC,Females,AC_F_2,Farm3
2045,463.0668193115852,AC,Females,AC_F_2,Farm3
2075,462.7563447368994,AC,Females,AC_F_2,Farm3
2105,458.5620549050346,AC,Females,AC_F_2,Farm3
2135,461.9635227197685,AC,Females,AC_F_2,Farm3
2165,466.11528552536635,AC,Females,AC_F_2,Farm3
2195,463.57992898279434,AC,Females,AC_F_2,Farm3
2225,469.36194577140833,AC,Females,AC_F_2,Farm3
2255,465.1214153084082,AC,Females,AC_F_2,Farm3
2285,464.9576687835935,AC,Females,AC_F_2,Farm3
2315,468.443736119812,AC,Females,AC_F_2,Farm3
2345,467.81943471914263,AC,Females,AC_F_2,Farm3
2375,467.2288677996847,AC,Females,AC_F_2,Farm3
2405,472.99235276229973,AC,Females,AC_F_2,Farm3
2435,468.5120267931332,AC,Females,AC_F_2,Farm3
2465,470.2016056104208,AC,Females,AC_F_2,Farm3
2495,470.21567301796864,AC,Females,AC_F_2,Farm3
2525,469.4237843221266,AC,Females,AC_F_2,Farm3
2555,467.2194564271769,AC,Females,AC_F_2,Farm3
2585,474.1928472918277,AC,Females,AC_F_2,Farm3
2615,469.677346217881,AC,Females,AC_F_2,Farm3
2645,473.957522280912,AC,Females,AC_F_2,Farm3
2675,471.28847862551237,AC,Females,AC_F_2,Farm3
2705,472.01384010389677,AC,Females,AC_F_2,Farm3
2735,470.7954780367105,AC,Females,AC_F_2,Farm3
2765,474.31321737454505,AC,Females,AC_F_2,Farm3
2795,469.6147066953571,AC,Females,AC_F_2,Farm3
365,239.6383056106519,AC,Females,AC_F_3,Farm3
395,238.2642430975538,AC,Females,AC_F_3,Farm3
425,254.71710908000495,AC,Females,AC_F_3,Farm3
455,268.0058054128547,AC,Females,AC_F_3,Farm3
485,267.5662348019093,AC,Females,AC_F_3,Farm3
515,283.7747482858595,AC,Females,AC_F_3,Farm3
545,294.178820557048,AC,Females,AC_F_3,Farm3
575,294.99706072065936,AC,Females,AC_F_3,Farm3
605,310.5697417059842,AC,Females,AC_F_3,Farm3
635,315.0353056626861,AC,Females,AC_F_3,Farm3
665,324.73350554763874,AC,Females,AC_F_3,Farm3
695,339.3199426822209,AC,Females,AC_F_3,Farm3
725,340.9687020896029,AC,Females,AC_F_3,Farm3
755,345.560656757881,AC,Females,AC_F_3,Farm3
785,350.6090613567567,AC,Females,AC_F_3,Farm3
815,354.52845685315884,AC,Females,AC_F_3,Farm3
845,362.22994411781843,AC,Females,AC_F_3,Farm3
875,367.9985068568344,AC,Females,AC_F_3,Farm3
905,374.6706649746147,AC,Females,AC_F_3,Farm3
935,376.04124741211103,AC,Females,AC_F_3,Farm3
965,386.03448665052474,AC,Females,AC_F_3,Farm3
995,386.9610917122457,AC,Females,AC_F_3,Farm3
1025,390.4076308923143,AC,Females,AC_F_3,Farm3
1055,394.6481658159865,AC,Females,AC_F_3,Farm3
1085,401.1323612161423,AC,Females,AC_F_3,Farm3
1115,404.17927647767385,AC,Females,AC_F_3,Farm3
1145,410.87151908535236,AC,Females,AC_F_3,Farm3
1175,411.28393521910533,AC,Females,AC_F_3,Farm3
1205,415.60753573038187,AC,Females,AC_F_3,Farm3
1235,421.06052205972856,AC,Females,AC_F_3,Farm3
1265,418.10801197457494,AC,Females,AC_F_3,Farm3
1295,423.1959160534586,AC,Females,AC_F_3,Farm3
1325,424.1612711676263,AC,Females,AC_F_3,Farm3
1355,429.850712073713,AC,Females,AC_F_3,Farm3
1385,427.9978921496668,AC,Females,AC_F_3,Farm3
1415,434.79501737939626,AC,Females,AC_F_3,Farm3
1445,435.19219250915097,AC,Females,AC_F_3,Farm3
1475,434.0467096804623,AC,Females,AC_F_3,Farm3
1505,439.4812906664566,AC,Females,AC_F_3,Farm3
1535,438.82092144077325,AC,Females,AC_F_3,Farm3
1565,441.6828551823073,AC,Females,AC_F_3,Farm3
1595,446.1896437700498,AC,Females,AC_F_3,Farm3
1625,448.68763396753326,AC,Females,AC_F_3,Farm3
1655,441.4896079033434,AC,Females,AC_F_3,Farm3
1685,448.63048457772527,AC,Females,AC_F_3,Farm3
1715,448.27923889035645,AC,Females,AC_F_3,Farm3
1745,451.62359115738644,AC,Females,AC_F_3,Farm3
1775,451.09799626272047,AC,Females,AC_F_3,Farm3
1805,454.4006917528505,AC,Females,AC_F_3,Farm3
1835,450.93786499326023,AC,Females,AC_F_3,Farm3
1865,456.27142764476423,AC,Females,AC_F_3,Farm3
1895,454.0703188795635,AC,Females,AC_F_3,Farm3
1925,458.370077600184,AC,Females,AC_F_3,Farm3
1955,458.0368243164132,AC,Females,AC_F_3,Farm3
1985,462.7459174922005,AC,Females,AC_F_3,Farm3
2015,463.47036662853395,AC,Females,AC_F_3,Farm3
2045,459.6511880474558,AC,Females,AC_F_3,Farm3
2075,468.69854323137406,AC,Females,AC_F_3,Farm3
2105,463.62020321738305,AC,Females,AC_F_3,Farm3
2135,464.16132955412365,AC,Females,AC_F_3,Farm3
2165,463.21623363580005,AC,Females,AC_F_3,Farm3
2195,460.5985714420935,AC,Females,AC_F_3,Farm3
2225,463.96261506483273,AC,Females,AC_F_3,Farm3
2255,465.5880198809314,AC,Females,AC_F_3,Farm3
2285,469.04420273684224,AC,Females,AC_F_3,Farm3
2315,464.95064354040613,AC,Females,AC_F_3,Farm3
2345,464.36884020457205,AC,Females,AC_F_3,Farm3
2375,467.2500091622439,AC,Females,AC_F_3,Farm3
2405,467.20481720255896,AC,Females,AC_F_3,Farm3
2435,466.0905725930242,AC,Females,AC_F_3,Farm3
2465,469.471935722885,AC,Females,AC_F_3,Farm3
2495,467.98797230520006,AC,Females,AC_F_3,Farm3
2525,472.6522239582228,AC,Females,AC_F_3,Farm3
2555,472.28723950443185,AC,Females,AC_F_3,Farm3
2585,465.5665382278079,AC,Females,AC_F_3,Farm3
2615,470.3208552912062,AC,Females,AC_F_3,Farm3
2645,470.9827718592039,AC,Females,AC_F_3,Farm3
2675,474.54564948983153,AC,Females,AC_F_3,Farm3
2705,470.78504855165806,AC,Females,AC_F_3,Farm3
2735,471.7665528444714,AC,Females,AC_F_3,Farm3
2765,474.87608921988146,AC,Females,AC_F_3,Farm3
2795,476.08149761511316,AC,Females,AC_F_3,Farm3
365,234.67399457835504,AC,Females,AC_F_4,Farm3
395,238.1946502482151,AC,Females,AC_F_4,Farm3
425,259.58931667384235,AC,Females,AC_F_4,Farm3
455,264.1791450971237,AC,Females,AC_F_4,Farm3
485,273.11480584137433,AC,Females,AC_F_4,Farm3
515,285.70413287091185,AC,Females,AC_F_4,Farm3
545,298.94683327674085,AC,Females,AC_F_4,Farm3
575,302.70268811890185,AC,Females,AC_F_4,Farm3
605,309.8415807618647,AC,Females,AC_F_4,Farm3
635,320.685358208343,AC,Females,AC_F_4,Farm3
665,334.4357881575154,AC,Females,AC_F_4,Farm3
695,328.59557513584656,AC,Females,AC_F_4,Farm3
725,339.58550008794896,AC,Females,AC_F_4,Farm3
755,352.7168335783141,AC,Females,AC_F_4,Farm3
785,353.3877407588119,AC,Females,AC_F_4,Farm3
815,353.3178945168714,AC,Females,AC_F_4,Farm3
845,365.8137079642858,AC,Females,AC_F_4,Farm3
875,367.7122986652304,AC,Females,AC_F_4,Farm3
905,370.1422999586528,AC,Females,AC_F_4,Farm3
935,380.3369494244325,AC,Females,AC_F_4,Farm3
965,382.59272717240253,AC,Females,AC_F_4,Farm3
995,386.8013089686473,AC,Females,AC_F_4,Farm3
1025,390.58219431011594,AC,Females,AC_F_4,Farm3
1055,397.72410218198974,AC,Females,AC_F_4,Farm3
1085,399.7163122556373,AC,Females,AC_F_4,Farm3
1115,407.55664313203596,AC,Females,AC_F_4,Farm3
1145,407.6368394852364,AC,Females,AC_F_4,Farm3
1175,409.1425998234364,AC,Females,AC_F_4,Farm3
1205,415.3511472505283,AC,Females,AC_F_4,Farm3
1235,418.47953589868683,AC,Females,AC_F_4,Farm3
1265,414.2509387587794,AC,Females,AC_F_4,Farm3
1295,423.6437401611737,AC,Females,AC_F_4,Farm3
1325,423.9404725362839,AC,Females,AC_F_4,Farm3
1355,428.34752386416994,AC,Females,AC_F_4,Farm3
1385,430.3138545292248,AC,Females,AC_F_4,Farm3
1415,437.8733884096995,AC,Females,AC_F_4,Farm3
1445,437.8401906038555,AC,Females,AC_F_4,Farm3
1475,437.9535000864956,AC,Females,AC_F_4,Farm3
1505,436.6442083387521,AC,Females,AC_F_4,Farm3
1535,437.8241731755498,AC,Females,AC_F_4,Farm3
1565,440.983992416204,AC,Females,AC_F_4,Farm3
1595,444.6001790743019,AC,Females,AC_F_4,Farm3
1625,444.2687925671148,AC,Females,AC_F_4,Farm3
1655,443.95172945428203,AC,Females,AC_F_4,Farm3
1685,452.18910940037824,AC,Females,AC_F_4,Farm3
1715,447.04330037427366,AC,Females,AC_F_4,Farm3
1745,452.08493788806913,AC,Females,AC_F_4,Farm3
1775,448.4881701157056,AC,Females,AC_F_4,Farm3
1805,453.5586706589151,AC,Females,AC_F_4,Farm3
1835,452.474857433206,AC,Females,AC_F_4,Farm3
1865,455.5689195498514,AC,Females,AC_F_4,Farm3
1895,454.185716807414,AC,Females,AC_F_4,Farm3
1925,452.1290048349215,AC,Females,AC_F_4,Farm3
1955,458.86641868338353,AC,Females,AC_F_4,Farm3
1985,458.00935540341703,AC,Females,AC_F_4,Farm3
2015,459.9959160916965,AC,Females,AC_F_4,Farm3
2045,469.8605569444012,AC,Females,AC_F_4,Farm3
2075,468.4364959696103,AC,Females,AC_F_4,Farm3
2105,467.01361667319884,AC,Females,AC_F_4,Farm3
2135,465.57470389698614,AC,Females,AC_F_4,Farm3
2165,468.17473524949605,AC,Females,AC_F_4,Farm3
2195,463.91531983344277,AC,Females,AC_F_4,Farm3
2225,466.6088608041671,AC,Females,AC_F_4,Farm3
2255,463.3290106955186,AC,Females,AC_F_4,Farm3
2285,467.70286467633383,AC,Females,AC_F_4,Farm3
2315,467.0904185249072,AC,Females,AC_F_4,Farm3
2345,468.50820911096525,AC,Females,AC_F_4,Farm3
2375,470.9956664037619,AC,Females,AC_F_4,Farm3
2405,471.7386272581017,AC,Females,AC_F_4,Farm3
2435,468.21643043526313,AC,Females,AC_F_4,Farm3
2465,469.51611213207707,AC,Females,AC_F_4,Farm3
2495,472.77115674635763,AC,Females,AC_F_4,Farm3
2525,469.76135672133057,AC,Females,AC_F_4,Farm3
2555,472.43992802127417,AC,Females,AC_F_4,Farm3
2585,473.2710803018998,AC,Females,AC_F_4,Farm3
2615,471.29894733913954,AC,Females,AC_F_4,Farm3
2645,468.7928867948164,AC,Females,AC_F_4,Farm3
2675,472.2957988160788,AC,Females,AC_F_4,Farm3
2705,475.3894084494507,AC,Females,AC_F_4,Farm3
2735,471.38674731970684,AC,Females,AC_F_4,Farm3
2765,469.3984907512348,AC,Females,AC_F_4,Farm3
2795,473.40512212492854,AC,Females,AC_F_4,Farm3
365,233.092681407309,AC,Females,AC_F_5,Farm3
395,242.80196263181938,AC,Females,AC_F_5,Farm3
425,252.42148130441632,AC,Females,AC_F_5,Farm3
455,263.0453522556534,AC,Females,AC_F_5,Farm3
485,271.36703011918314,AC,Females,AC_F_5,Farm3
515,285.2084766085031,AC,Females,AC_F_5,Farm3
545,287.7015160114006,AC,Females,AC_F_5,Farm3
575,294.8903283549298,AC,Females,AC_F_5,Farm3
605,310.5814418249825,AC,Females,AC_F_5,Farm3
635,325.23869615457636,AC,Females,AC_F_5,Farm3
665,332.8580443901194,AC,Females,AC_F_5,Farm3
695,324.4625287157681,AC,Females,AC_F_5,Farm3
725,341.29746144974547,AC,Females,AC_F_5,Farm3
755,347.7791166059986,AC,Females,AC_F_5,Farm3
785,354.47183178412695,AC,Females,AC_F_5,Farm3
815,361.163446783644,AC,Females,AC_F_5,Farm3
845,362.81854277302006,AC,Females,AC_F_5,Farm3
875,368.0989351119496,AC,Females,AC_F_5,Farm3
905,373.7272944579877,AC,Females,AC_F_5,Farm3
935,379.9023536238839,AC,Females,AC_F_5,Farm3
965,379.27566341010106,AC,Females,AC_F_5,Farm3
995,386.30757409773395,AC,Females,AC_F_5,Farm3
1025,388.55940698967845,AC,Females,AC_F_5,Farm3
1055,395.78856450955584,AC,Females,AC_F_5,Farm3
1085,400.3205142433348,AC,Females,AC_F_5,Farm3
1115,402.5745494737499,AC,Females,AC_F_5,Farm3
1145,408.7658272745681,AC,Females,AC_F_5,Farm3
1175,409.5366903588458,AC,Females,AC_F_5,Farm3
1205,416.24754795902027,AC,Females,AC_F_5,Farm3
1235,415.1634880699244,AC,Females,AC_F_5,Farm3
1265,419.90460709109584,AC,Females,AC_F_5,Farm3
1295,420.58900849133335,AC,Females,AC_F_5,Farm3
1325,424.4668519485415,AC,Females,AC_F_5,Farm3
1355,429.28613770608564,AC,Females,AC_F_5,Farm3
1385,429.01498278758095,AC,Females,AC_F_5,Farm3
1415,431.24977399307676,AC,Females,AC_F_5,Farm3
1445,436.01521702371815,AC,Females,AC_F_5,Farm3
1475,438.0444023298546,AC,Females,AC_F_5,Farm3
1505,436.8919340052301,AC,Females,AC_F_5,Farm3
1535,440.76793814581265,AC,Females,AC_F_5,Farm3
1565,437.21667431639827,AC,Females,AC_F_5,Farm3
1595,443.78552245446485,AC,Females,AC_F_5,Farm3
1625,441.24338653620543,AC,Females,AC_F_5,Farm3
1655,448.95018343310676,AC,Females,AC_F_5,Farm3
1685,442.4150718016874,AC,Females,AC_F_5,Farm3
1715,449.2771087847384,AC,Females,AC_F_5,Farm3
1745,448.1414698130472,AC,Females,AC_F_5,Farm3
1775,452.37338550997265,AC,Females,AC_F_5,Farm3
1805,451.7486263519039,AC,Females,AC_F_5,Farm3
1835,459.71655504595367,AC,Females,AC_F_5,Farm3
1865,455.58361059601833,AC,Females,AC_F_5,Farm3
1895,453.93943782316273,AC,Females,AC_F_5,Farm3
1925,459.0846762060867,AC,Females,AC_F_5,Farm3
1955,456.23292377257656,AC,Females,AC_F_5,Farm3
1985,455.78309750789333,AC,Females,AC_F_5,Farm3
2015,460.90064376923755,AC,Females,AC_F_5,Farm3
2045,457.00782159169927,AC,Females,AC_F_5,Farm3
2075,462.23607192878694,AC,Females,AC_F_5,Farm3
2105,462.16638708438416,AC,Females,AC_F_5,Farm3
2135,465.95499263195035,AC,Females,AC_F_5,Farm3
2165,463.0455159029947,AC,Females,AC_F_5,Farm3
2195,466.06551489191656,AC,Females,AC_F_5,Farm3
2225,464.7787837619787,AC,Females,AC_F_5,Farm3
2255,465.6358993860281,AC,Females,AC_F_5,Farm3
2285,465.60367560986174,AC,Females,AC_F_5,Farm3
2315,466.53480656570133,AC,Females,AC_F_5,Farm3
2345,467.6933743254046,AC,Females,AC_F_5,Farm3
2375,468.4569982785323,AC,Females,AC_F_5,Farm3
2405,464.2977010356642,AC,Females,AC_F_5,Farm3
2435,471.03704691732,AC,Females,AC_F_5,Farm3
2465,468.7331423820736,AC,Females,AC_F_5,Farm3
2495,466.9515522576621,AC,Females,AC_F_5,Farm3
2525,469.6678518358404,AC,Females,AC_F_5,Farm3
2555,468.72378732827224,AC,Females,AC_F_5,Farm3
2585,470.8398735560764,AC,Females,AC_F_5,Farm3
2615,470.7807348211732,AC,Females,AC_F_5,Farm3
2645,468.9818105734245,AC,Females,AC_F_5,Farm3
2675,472.266943247265,AC,Females,AC_F_5,Farm3
2705,470.3034373643819,AC,Females,AC_F_5,Farm3
2735,473.1532629379261,AC,Females,AC_F_5,Farm3
2765,467.279080593291,AC,Females,AC_F_5,Farm3
2795,473.15789568722704,AC,Females,AC_F_5,Farm3
365,230.24450141826378,AC,Females,AC_F_6,Farm3
395,241.932773269768,AC,Females,AC_F_6,Farm3
425,259.4688699987382,AC,Females,AC_F_6,Farm3
455,263.68115519995587,AC,Females,AC_F_6,Farm3
485,275.8669034406774,AC,Females,AC_F_6,Farm3
515,287.70239832240287,AC,Females,AC_F_6,Farm3
545,298.4540482586264,AC,Females,AC_F_6,Farm3
575,298.1789766747679,AC,Females,AC_F_6,Farm3
605,313.89649907106786,AC,Females,AC_F_6,Farm3
635,315.1786965254452,AC,Females,AC_F_6,Farm3
665,320.4672247503764,AC,Females,AC_F_6,Farm3
695,337.1659928694712,AC,Females,AC_F_6,Farm3
725,337.16914631079504,AC,Females,AC_F_6,Farm3
755,346.58325216878586,AC,Females,AC_F_6,Farm3
785,354.66391564729173,AC,Females,AC_F_6,Farm3
815,360.8868934120858,AC,Females,AC_F_6,Farm3
845,363.1052792362298,AC,Females,AC_F_6,Farm3
875,368.03304909181793,AC,Females,AC_F_6,Farm3
905,372.90574056791786,AC,Females,AC_F_6,Farm3
935,378.4636144769369,AC,Females,AC_F_6,Farm3
965,385.56531002019415,AC,Females,AC_F_6,Farm3
995,383.62624433196504,AC,Females,AC_F_6,Farm3
1025,391.26039985756404,AC,Females,AC_F_6,Farm3
1055,397.9748632512609,AC,Females,AC_F_6,Farm3
1085,401.369914884512,AC,Females,AC_F_6,Farm3
1115,399.3441973275238,AC,Females,AC_F_6,Farm3
1145,408.847518691313,AC,Females,AC_F_6,Farm3
1175,410.2710655057144,AC,Females,AC_F_6,Farm3
1205,410.65067741932756,AC,Females,AC_F_6,Farm3
1235,414.15690165177625,AC,Females,AC_F_6,Farm3
1265,417.7089071393197,AC,Females,AC_F_6,Farm3
1295,421.2930013492258,AC,Females,AC_F_6,Farm3
1325,426.9020037347668,AC,Females,AC_F_6,Farm3
1355,424.8611417112327,AC,Females,AC_F_6,Farm3
1385,426.8225949915387,AC,Females,AC_F_6,Farm3
1415,429.47074787109824,AC,Females,AC_F_6,Farm3
1445,433.0687612975869,AC,Females,AC_F_6,Farm3
1475,430.02481204147,AC,Females,AC_F_6,Farm3
1505,440.36424860163254,AC,Females,AC_F_6,Farm3
1535,439.7568057780377,AC,Females,AC_F_6,Farm3
1565,442.98160809629826,AC,Females,AC_F_6,Farm3
1595,444.29713987333633,AC,Females,AC_F_6,Farm3
1625,445.18426199805094,AC,Females,AC_F_6,Farm3
1655,445.57282477026155,AC,Females,AC_F_6,Farm3
1685,444.0789656586104,AC,Females,AC_F_6,Farm3
1715,448.28224891309674,AC,Females,AC_F_6,Farm3
1745,450.26707954864077,AC,Females,AC_F_6,Farm3
1775,453.31077064703874,AC,Females,AC_F_6,Farm3
1805,455.74205326029613,AC,Females,AC_F_6,Farm3
1835,456.9939564794649,AC,Females,AC_F_6,Farm3
1865,452.6002543762197,AC,Females,AC_F_6,Farm3
1895,456.2166530672876,AC,Females,AC_F_6,Farm3
1925,458.2075809924966,AC,Females,AC_F_6,Farm3
1955,458.4686452079803,AC,Females,AC_F_6,Farm3
1985,461.84292258225327,AC,Females,AC_F_6,Farm3
2015,459.60884340422126,AC,Females,AC_F_6,Farm3
2045,464.6829299391772,AC,Females,AC_F_6,Farm3
2075,461.23290509086746,AC,Females,AC_F_6,Farm3
2105,461.4445407712393,AC,Females,AC_F_6,Farm3
2135,459.96580311846304,AC,Females,AC_F_6,Farm3
2165,465.784963719246,AC,Females,AC_F_6,Farm3
2195,468.3809606819965,AC,Females,AC_F_6,Farm3
2225,467.1111455528894,AC,Females,AC_F_6,Farm3
2255,465.29063149183014,AC,Females,AC_F_6,Farm3
2285,468.1181652446381,AC,Females,AC_F_6,Farm3
2315,464.9448928590148,AC,Females,AC_F_6,Farm3
2345,469.8562373502659,AC,Females,AC_F_6,Farm3
2375,462.76752997369255,AC,Females,AC_F_6,Farm3
2405,467.6585537526173,AC,Females,AC_F_6,Farm3
2435,465.7464607715945,AC,Females,AC_F_6,Farm3
2465,468.3656623324044,AC,Females,AC_F_6,Farm3
2495,467.40061374339496,AC,Females,AC_F_6,Farm3
2525,469.7916929118084,AC,Females,AC_F_6,Farm3
2555,471.7018910944095,AC,Females,AC_F_6,Farm3
2585,470.747637145101,AC,Females,AC_F_6,Farm3
2615,471.9862104608468,AC,Females,AC_F_6,Farm3
2645,470.89790357511947,AC,Females,AC_F_6,Farm3
