day,weight,breed,gender,animal_id,farm
1895,456.2138847567837,AC,Females,AC_F_1,FarmRosario
1925,457.7002083138496,AC,Females,AC_F_1,FarmRosario
1955,458.6344756316972,AC,Females,AC_F_1,FarmRosario
1985,458.32227621032115,AC,Females,AC_F_1,FarmRosario
2015,459.68017671740864,AC,Females,AC_F_1,FarmRosario
2045,460.457575790495,AC,Females,AC_F_1,FarmRosario
2075,461.7758053313809,AC,Females,AC_F_1,FarmRosario
2105,462.2286988846756,AC,Females,AC_F_1,FarmRosario
2135,462.7691742396064,AC,Females,AC_F_1,FarmRosario
2165,463.3541856779727,AC,Females,AC_F_1,FarmRosario
2195,464.3242982516458,AC,Females,AC_F_1,FarmRosario
2225,464.9286306599019,AC,Females,AC_F_1,FarmRosario
2255,465.7815796995361,AC,Females,AC_F_1,FarmRosario
2285,466.3633930981916,AC,Females,AC_F_1,FarmRosario
2315,467.5912647271709,AC,Females,AC_F_1,FarmRosario
2345,467.06697859800425,AC,Females,AC_F_1,FarmRosario
2375,467.38736799139434,AC,Females,AC_F_1,FarmRosario
2405,468.3324638535165,AC,Females,AC_F_1,FarmRosario
2435,468.62714886896447,AC,Females,AC_F_1,FarmRosario
2465,469.5288581887795,AC,Females,AC_F_1,FarmRosario
2495,469.576572283225,AC,Females,AC_F_1,FarmRosario
2525,469.4903244166245,AC,Females,AC_F_1,FarmRosario
2555,470.93134813438365,AC,Females,AC_F_1,FarmRosario
2585,471.11210145097897,AC,Females,AC_F_1,FarmRosario
2615,470.9151991265578,AC,Females,AC_F_1,FarmRosario
2645,471.01542129185,AC,Females,AC_F_1,FarmRosario
2675,472.6243011167844,AC,Females,AC_F_1,FarmRosario
2705,472.82696858031034,AC,Females,AC_F_1,FarmRosario
2735,471.47003187913185,AC,Females,AC_F_1,FarmRosario
2765,472.425352558081,AC,Females,AC_F_1,FarmRosario
2795,472.90184205035376,AC,Females,AC_F_1,FarmRosario
365,230.42596222616854,AC,Females,AC_F_2,FarmRosario
395,242.59353547944139,AC,Females,AC_F_2,FarmRosario
425,253.7731456652746,AC,Females,AC_F_2,FarmRosario
455,264.46229382699966,AC,Females,AC_F_2,FarmRosario
485,276.862705777767,AC,Females,AC_F_2,FarmRosario
515,284.84256223172963,AC,Females,AC_F_2,FarmRosario
545,293.3693380178323,AC,Females,AC_F_2,FarmRosario
575,301.67694371995736,AC,Females,AC_F_2,FarmRosario
605,310.32822561521675,AC,Females,AC_F_2,FarmRosario
635,318.4971994768749,AC,Females,AC_F_2,FarmRosario
665,322.75713563264827,AC,Females,AC_F_2,FarmRosario
695,331.59960368250375,AC,Females,AC_F_2,FarmRosario
725,340.9004226135847,AC,Females,AC_F_2,FarmRosario
755,344.02567108020054,AC,Females,AC_F_2,FarmRosario
785,350.69828731834775,AC,Females,AC_F_2,FarmRosario
815,357.25568616189145,AC,Females,AC_F_2,FarmRosario
845,363.4786289817001,AC,Females,AC_F_2,FarmRosario
875,368.0637956860865,AC,Females,AC_F_2,FarmRosario
905,374.1040215497901,AC,Females,AC_F_2,FarmRosario
935,378.60715548566634,AC,Females,AC_F_2,FarmRosario
965,382.83968266302674,AC,Females,AC_F_2,FarmRosario
995,387.48453021194604,AC,Females,AC_F_2,FarmRosario
1025,391.4795303326441,AC,Females,AC_F_2,FarmRosario
1055,395.7520730529278,AC,Females,AC_F_2,FarmRosario
1085,399.4809641329906,AC,Females,AC_F_2,FarmRosario
1115,404.0843887805026,AC,Females,AC_F_2,FarmRosario
1145,406.50015251795145,AC,Females,AC_F_2,FarmRosario
1175,410.15452676182065,AC,Females,AC_F_2,FarmRosario
1205,413.4701528485689,AC,Females,AC_F_2,FarmRosario
1235,416.67504548966076,AC,Females,AC_F_2,FarmRosario
1265,418.9831742093751,AC,Females,AC_F_2,FarmRosario
1295,421.78189159023594,AC,Females,AC_F_2,FarmRosario
1325,424.3188267170427,AC,Females,AC_F_2,FarmRosario
1355,426.03385022080784,AC,Females,AC_F_2,FarmRosario
1385,429.5516674012778,AC,Females,AC_F_2,FarmRosario
1415,431.25553237577896,AC,Females,AC_F_2,FarmRosario
1445,433.7955141654528,AC,Females,AC_F_2,FarmRosario
1475,435.39100093668446,AC,Females,AC_F_2,FarmRosario
1505,437.37653436310467,AC,Females,AC_F_2,FarmRosario
1535,440.02575457994715,AC,Females,AC_F_2,FarmRosario
1565,441.1266787585559,AC,Females,AC_F_2,FarmRosario
1595,443.4194579571968,AC,Females,AC_F_2,FarmRosario
1625,445.3155518833695,AC,Females,AC_F_2,FarmRosario
1655,446.89562763883174,AC,Females,AC_F_2,FarmRosario
1685,447.3992827048695,AC,Females,AC_F_2,FarmRosario
1715,448.85585103186486,AC,Females,AC_F_2,FarmRosario
1745,451.24967788161877,AC,Females,AC_F_2,FarmRosario
1775,451.31332442759316,AC,Females,AC_F_2,FarmRosario
1805,452.3719331130026,AC,Females,AC_F_2,FarmRosario
1835,455.2546606489275,AC,Females,AC_F_2,FarmRosario
1865,455.1032616750664,AC,Females,AC_F_2,FarmRosario
1895,456.3058139145633,AC,Females,AC_F_2,FarmRosario
1925,458.4681458673814,AC,Females,AC_F_2,FarmRosario
1955,458.4777651207086,AC,Females,AC_F_2,FarmRosario
1985,459.98929156867626,AC,Females,AC_F_2,FarmRosario
2015,460.00103947619533,AC,Females,AC_F_2,FarmRosario
2045,461.3880728379211,AC,Females,AC_F_2,FarmRosario
2075,462.2889222820748,AC,Females,AC_F_2,FarmRosario
2105,461.74101828042535,AC,Females,AC_F_2,FarmRosario
2135,463.0568284996401,AC,Females,AC_F_2,FarmRosario
2165,463.7645847099761,AC,Females,AC_F_2,FarmRosario
2195,464.3185476869294,AC,Females,AC_F_2,FarmRosario
2225,466.6687850204747,AC,Females,AC_F_2,FarmRosario
2255,465.8355175632331,AC,Females,AC_F_2,FarmRosario
2285,466.34852870046615,AC,Females,AC_F_2,FarmRosario
2315,467.24535300328745,AC,Females,AC_F_2,FarmRosario
2345,467.2174071206045,AC,Females,AC_F_2,FarmRosario
2375,467.927074721357,AC,Females,AC_F_2,FarmRosario
2405,468.7292911687062,AC,Females,AC_F_2,FarmRosario
2435,468.47269744561856,AC,Females,AC_F_2,FarmRosario
2465,469.5353278125076,AC,Females,AC_F_2,FarmRosario
2495,469.4363866419891,AC,Females,AC_F_2,FarmRosario
2525,469.9303990527929,AC,Females,AC_F_2,FarmRosario
2555,470.2484997574834,AC,Females,AC_F_2,FarmRosario
2585,471.39926772334405,AC,Females,AC_F_2,FarmRosario
2615,470.85091794975614,AC,Females,AC_F_2,FarmRosario
2645,472.3504466053009,AC,Females,AC_F_2,FarmRosario
2675,472.6979143880977,AC,Females,AC_F_2,FarmRosario
2705,472.63432230374065,AC,Females,AC_F_2,FarmRosario
2735,472.68790638791467,AC,Females,AC_F_2,FarmRosario
2765,472.1552166536531,AC,Females,AC_F_2,FarmRosario
2795,473.26471533566627,AC,Females,AC_F_2,FarmRosario
365,230.4351433382588,AC,Females,AC_F_3,FarmRosario
395,242.6239792457491,AC,Females,AC_F_3,FarmRosario
425,252.7731752528585,AC,Females,AC_F_3,FarmRosario
455,266.1194130040056,AC,Females,AC_F_3,FarmRosario
485,275.5048809640559,AC,Females,AC_F_3,FarmRosario
515,284.31522094503526,AC,Females,AC_F_3,FarmRosario
545,293.50967110556394,AC,Females,AC_F_3,FarmRosario
575,302.8374621013102,AC,Females,AC_F_3,FarmRosario
605,309.8869289253295,AC,Females,AC_F_3,FarmRosario
635,316.9206712746293,AC,Females,AC_F_3,FarmRosario
665,326.21754474179585,AC,Females,AC_F_3,FarmRosario
695,332.694946794327,AC,Females,AC_F_3,FarmRosario
725,337.1309884150704,AC,Females,AC_F_3,FarmRosario
755,346.3037709392652,AC,Females,AC_F_3,FarmRosario
785,352.6927956359311,AC,Females,AC_F_3,FarmRosario
815,357.72571262471484,AC,Females,AC_F_3,FarmRosario
845,361.79341456041914,AC,Females,AC_F_3,FarmRosario
875,367.99282744105693,AC,Females,AC_F_3,FarmRosario
905,375.3521018629739,AC,Females,AC_F_3,FarmRosario
935,378.469700986104,AC,Females,AC_F_3,FarmRosario
965,383.2207159357217,AC,Females,AC_F_3,FarmRosario
995,388.66889815525735,AC,Females,AC_F_3,FarmRosario
1025,392.16965569490867,AC,Females,AC_F_3,FarmRosario
1055,395.46584833110677,AC,Females,AC_F_3,FarmRosario
1085,400.0240845570074,AC,Females,AC_F_3,FarmRosario
1115,403.7169797692896,AC,Females,AC_F_3,FarmRosario
1145,406.62545207638567,AC,Females,AC_F_3,FarmRosario
1175,409.9020583955068,AC,Females,AC_F_3,FarmRosario
1205,413.12165946588453,AC,Females,AC_F_3,FarmRosario
1235,417.0925389879335,AC,Females,AC_F_3,FarmRosario
1265,419.48333879687635,AC,Females,AC_F_3,FarmRosario
1295,422.35882983734103,AC,Females,AC_F_3,FarmRosario
1325,424.71343429544686,AC,Females,AC_F_3,FarmRosario
1355,426.8440124019775,AC,Females,AC_F_3,FarmRosario
1385,429.5482310271233,AC,Females,AC_F_3,FarmRosario
1415,431.3881518115848,AC,Females,AC_F_3,FarmRosario
1445,434.07841234525023,AC,Females,AC_F_3,FarmRosario
1475,435.5053531538857,AC,Females,AC_F_3,FarmRosario
1505,437.3988160190286,AC,Females,AC_F_3,FarmRosario
1535,439.35145054942126,AC,Females,AC_F_3,FarmRosario
1565,440.9435056774865,AC,Females,AC_F_3,FarmRosario
1595,443.1817477509007,AC,Females,AC_F_3,FarmRosario
1625,444.8215199668587,AC,Females,AC_F_3,FarmRosario
1655,446.25450722419015,AC,Females,AC_F_3,FarmRosario
1685,446.6050538182409,AC,Females,AC_F_3,FarmRosario
1715,449.1282797551324,AC,Females,AC_F_3,FarmRosario
1745,449.86478166191114,AC,Females,AC_F_3,FarmRosario
1775,452.38505948285473,AC,Females,AC_F_3,FarmRosario
1805,452.4923294812829,AC,Females,AC_F_3,FarmRosario
1835,453.2903916770748,AC,Females,AC_F_3,FarmRosario
1865,456.0403541196633,AC,Females,AC_F_3,FarmRosario
1895,456.01092074034295,AC,Females,AC_F_3,FarmRosario
1925,457.7104378613493,AC,Females,AC_F_3,FarmRosario
1955,458.55877665593647,AC,Females,AC_F_3,FarmRosario
1985,459.5893479550728,AC,Females,AC_F_3,FarmRosario
2015,460.93031972878225,AC,Females,AC_F_3,FarmRosario
2045,461.35518667653173,AC,Females,AC_F_3,FarmRosario
2075,461.4363516709495,AC,Females,AC_F_3,FarmRosario
2105,462.8695666870186,AC,Females,AC_F_3,FarmRosario
2135,463.4969786240509,AC,Females,AC_F_3,FarmRosario
2165,464.7781857650032,AC,Females,AC_F_3,FarmRosario
2195,464.1958043547711,AC,Females,AC_F_3,FarmRosario
2225,465.60281056648483,AC,Females,AC_F_3,FarmRosario
2255,465.662033947531,AC,Females,AC_F_3,FarmRosario
2285,466.4061617181224,AC,Females,AC_F_3,FarmRosario
2315,466.8317385937037,AC,Females,AC_F_3,FarmRosario
2345,467.383394797745,AC,Females,AC_F_3,FarmRosario
2375,468.54104098236013,AC,Females,AC_F_3,FarmRosario
2405,468.9109712951379,AC,Females,AC_F_3,FarmRosario
2435,468.56994666642464,AC,Females,AC_F_3,FarmRosario
2465,468.30258282663823,AC,Females,AC_F_3,FarmRosario
2495,469.61847903352447,AC,Females,AC_F_3,FarmRosario
2525,470.58195064839424,AC,Females,AC_F_3,FarmRosario
2555,470.62037704614755,AC,Females,AC_F_3,FarmRosario
2585,470.8247454453617,AC,Females,AC_F_3,FarmRosario
2615,471.064375001703,AC,Females,AC_F_3,FarmRosario
2645,471.56562882336686,AC,Females,AC_F_3,FarmRosario
2675,472.7516539038627,AC,Females,AC_F_3,FarmRosario
2705,471.3719162817209,AC,Females,AC_F_3,FarmRosario
2735,471.7673563629873,AC,Females,AC_F_3,FarmRosario
2765,472.5718458646842,AC,Females,AC_F_3,FarmRosario
2795,472.062383030838,AC,Females,AC_F_3,FarmRosario
365,230.9644497143165,AC,Females,AC_F_4,FarmRosario
395,244.94223729957594,AC,Females,AC_F_4,FarmRosario
425,256.11243942934686,AC,Females,AC_F_4,FarmRosario
455,264.03679713938,AC,Females,AC_F_4,FarmRosario
485,273.87453230507293,AC,Females,AC_F_4,FarmRosario
515,284.86332551994917,AC,Females,AC_F_4,FarmRosario
545,293.38787549047794,AC,Females,AC_F_4,FarmRosario
575,301.4668756203648,AC,Females,AC_F_4,FarmRosario
605,312.07596894831397,AC,Females,AC_F_4,FarmRosario
635,317.26540391949766,AC,Females,AC_F_4,FarmRosario
665,324.47820954690246,AC,Females,AC_F_4,FarmRosario
695,330.8928567250863,AC,Females,AC_F_4,FarmRosario
725,340.7512000925825,AC,Females,AC_F_4,FarmRosario
755,345.36960940763345,AC,Females,AC_F_4,FarmRosario
785,351.45374073848575,AC,Females,AC_F_4,FarmRosario
815,357.81064309954746,AC,Females,AC_F_4,FarmRosario
845,363.1234727412562,AC,Females,AC_F_4,FarmRosario
875,368.6405401185981,AC,Females,AC_F_4,FarmRosario
905,374.1731865575117,AC,Females,AC_F_4,FarmRosario
935,378.6603862432469,AC,Females,AC_F_4,FarmRosario
965,382.60107735748664,AC,Females,AC_F_4,FarmRosario
995,387.45941649281633,AC,Females,AC_F_4,FarmRosario
1025,392.0235120112623,AC,Females,AC_F_4,FarmRosario
1055,395.74927376163185,AC,Females,AC_F_4,FarmRosario
1085,400.00413889726235,AC,Females,AC_F_4,FarmRosario
1115,404.27901314807997,AC,Females,AC_F_4,FarmRosario
1145,406.85815629747987,AC,Females,AC_F_4,FarmRosario
1175,410.2276977178897,AC,Females,AC_F_4,FarmRosario
1205,414.32588539786224,AC,Females,AC_F_4,FarmRosario
1235,416.8107381915409,AC,Females,AC_F_4,FarmRosario
1265,418.839701158665,AC,Females,AC_F_4,FarmRosario
1295,422.0090720068103,AC,Females,AC_F_4,FarmRosario
1325,425.10183827203457,AC,Females,AC_F_4,FarmRosario
1355,426.16010606762035,AC,Females,AC_F_4,FarmRosario
1385,429.9100163641214,AC,Females,AC_F_4,FarmRosario
1415,432.1995632958535,AC,Females,AC_F_4,FarmRosario
1445,434.6367194912134,AC,Females,AC_F_4,FarmRosario
1475,435.7554171975581,AC,Females,AC_F_4,FarmRosario
1505,437.50097689076887,AC,Females,AC_F_4,FarmRosario
1535,439.26991982813126,AC,Females,AC_F_4,FarmRosario
1565,440.32152893425825,AC,Females,AC_F_4,FarmRosario
1595,443.27539277554087,AC,Females,AC_F_4,FarmRosario
1625,444.80665077694067,AC,Females,AC_F_4,FarmRosario
1655,446.4804373276417,AC,Females,AC_F_4,FarmRosario
1685,447.75884607056923,AC,Females,AC_F_4,FarmRosario
1715,449.23813254866377,AC,Females,AC_F_4,FarmRosario
1745,450.81981659159624,AC,Females,AC_F_4,FarmRosario
1775,451.5942654441206,AC,Females,AC_F_4,FarmRosario
1805,452.7792550444999,AC,Females,AC_F_4,FarmRosario
1835,453.92732171387183,AC,Females,AC_F_4,FarmRosario
1865,456.0454032037208,AC,Females,AC_F_4,FarmRosario
1895,457.1046190248774,AC,Females,AC_F_4,FarmRosario
1925,457.3778832049301,AC,Females,AC_F_4,FarmRosario
1955,457.9932986032388,AC,Females,AC_F_4,FarmRosario
1985,459.03053811098647,AC,Females,AC_F_4,FarmRosario
2015,459.8169830225513,AC,Females,AC_F_4,FarmRosario
2045,461.7281677861624,AC,Females,AC_F_4,FarmRosario
2075,461.8383995962303,AC,Females,AC_F_4,FarmRosario
2105,462.4058616790696,AC,Females,AC_F_4,FarmRosario
2135,463.60823273728744,AC,Females,AC_F_4,FarmRosario
2165,464.1815365672436,AC,Females,AC_F_4,FarmRosario
2195,464.8531433955974,AC,Females,AC_F_4,FarmRosario
2225,466.58363562802646,AC,Females,AC_F_4,FarmRosario
2255,465.595779978722,AC,Females,AC_F_4,FarmRosario
2285,466.5973338650788,AC,Females,AC_F_4,FarmRosario
2315,467.50744488174047,AC,Females,AC_F_4,FarmRosario
2345,467.718667627688,AC,Females,AC_F_4,FarmRosario
2375,467.4477852185728,AC,Females,AC_F_4,FarmRosario
2405,466.9481241650887,AC,Females,AC_F_4,FarmRosario
2435,469.09638007610783,AC,Females,AC_F_4,FarmRosario
2465,468.2508612149773,AC,Females,AC_F_4,FarmRosario
2495,469.52379617128804,AC,Females,AC_F_4,FarmRosario
2525,470.0789640611173,AC,Females,AC_F_4,FarmRosario
2555,470.7180771651684,AC,Females,AC_F_4,FarmRosario
2585,470.5593994604101,AC,Females,AC_F_4,FarmRosario
2615,471.2854208708213,AC,Females,AC_F_4,FarmRosario
2645,471.5409199446408,AC,Females,AC_F_4,FarmRosario
2675,472.1011850913175,AC,Females,AC_F_4,FarmRosario
2705,472.0656390248415,AC,Females,AC_F_4,FarmRosario
2735,472.4623042568873,AC,Females,AC_F_4,FarmRosario
2765,472.6893562212024,AC,Females,AC_F_4,FarmRosario
2795,471.993067181842,AC,Females,AC_F_4,FarmRosario
365,231.85708633499297,AC,Females,AC_F_5,FarmRosario
395,242.69670102888844,AC,Females,AC_F_5,FarmRosario
425,254.60214665717763,AC,Females,AC_F_5,FarmRosario
455,263.92230459828187,AC,Females,AC_F_5,FarmRosario
485,274.28161949899345,AC,Females,AC_F_5,FarmRosario
515,284.2011597679675,AC,Females,AC_F_5,FarmRosario
545,293.65954501462255,AC,Females,AC_F_5,FarmRosario
575,301.33880660247974,AC,Females,AC_F_5,FarmRosario
605,309.5779118194331,AC,Females,AC_F_5,FarmRosario
635,317.76136650045174,AC,Females,AC_F_5,FarmRosario
665,327.63486199872955,AC,Females,AC_F_5,FarmRosario
695,334.10594062144935,AC,Females,AC_F_5,FarmRosario
725,339.09730018918845,AC,Females,AC_F_5,FarmRosario
755,344.03686428529744,AC,Females,AC_F_5,FarmRosario
785,349.6024497020744,AC,Females,AC_F_5,FarmRosario
815,357.2958241418223,AC,Females,AC_F_5,FarmRosario
845,363.6055074762061,AC,Females,AC_F_5,FarmRosario
875,368.3929153080998,AC,Females,AC_F_5,FarmRosario
905,373.76286415444014,AC,Females,AC_F_5,FarmRosario
935,377.99189405657995,AC,Females,AC_F_5,FarmRosario
965,383.7520349592136,AC,Females,AC_F_5,FarmRosario
995,386.818457073749,AC,Females,AC_F_5,FarmRosario
1025,392.16916198905915,AC,Females,AC_F_5,FarmRosario
1055,395.53596091138087,AC,Females,AC_F_5,FarmRosario
1085,399.63508812575935,AC,Females,AC_F_5,FarmRosario
1115,403.17515862034753,AC,Females,AC_F_5,FarmRosario
1145,407.04292945469047,AC,Females,AC_F_5,FarmRosario
1175,410.76035151921553,AC,Females,AC_F_5,FarmRosario
1205,413.12715868679396,AC,Females,AC_F_5,FarmRosario
1235,415.842169095483,AC,Females,AC_F_5,FarmRosario
1265,418.9668076761761,AC,Females,AC_F_5,FarmRosario
1295,422.5745561117845,AC,Females,AC_F_5,FarmRosario
1325,424.4666459030412,AC,Females,AC_F_5,FarmRosario
1355,426.66011726476927,AC,Females,AC_F_5,FarmRosario
1385,429.88965210584126,AC,Females,AC_F_5,FarmRosario
1415,431.29726919497244,AC,Females,AC_F_5,FarmRosario
1445,433.2898393509472,AC,Females,AC_F_5,FarmRosario
1475,435.7487470436718,AC,Females,AC_F_5,FarmRosario
1505,437.8727665148117,AC,Females,AC_F_5,FarmRosario
1535,441.1184029233773,AC,Females,AC_F_5,FarmRosario
1565,441.252360881402,AC,Females,AC_F_5,FarmRosario
1595,443.40298975093333,AC,Females,AC_F_5,FarmRosario
1625,445.1516924399083,AC,Females,AC_F_5,FarmRosario
1655,446.18005989056905,AC,Females,AC_F_5,FarmRosario
1685,447.7100265418221,AC,Females,AC_F_5,FarmRosario
1715,448.9637552821623,AC,Females,AC_F_5,FarmRosario
1745,451.1955158244153,AC,Females,AC_F_5,FarmRosario
1775,452.91503295108413,AC,Females,AC_F_5,FarmRosario
1805,453.3300648205766,AC,Females,AC_F_5,FarmRosario
1835,453.8949410355935,AC,Females,AC_F_5,FarmRosario
1865,455.54915662290506,AC,Females,AC_F_5,FarmRosario
1895,456.190020728089,AC,Females,AC_F_5,FarmRosario
1925,457.17131529569417,AC,Females,AC_F_5,FarmRosario
1955,457.90633581263234,AC,Females,AC_F_5,FarmRosario
1985,458.9476642081237,AC,Females,AC_F_5,FarmRosario
2015,459.4594561501118,AC,Females,AC_F_5,FarmRosario
2045,460.0930825732891,AC,Females,AC_F_5,FarmRosario
2075,462.1162310931499,AC,Females,AC_F_5,FarmRosario
2105,462.608933513659,AC,Females,AC_F_5,FarmRosario
2135,463.2912943053337,AC,Females,AC_F_5,FarmRosario
2165,463.7823575759509,AC,Females,AC_F_5,FarmRosario
2195,464.94540684223995,AC,Females,AC_F_5,FarmRosario
2225,464.70429007901697,AC,Females,AC_F_5,FarmRosario
2255,465.7955617472411,AC,Females,AC_F_5,FarmRosario
2285,466.47295765553616,AC,Females,AC_F_5,FarmRosario
2315,467.28664361914076,AC,Females,AC_F_5,FarmRosario
2345,467.73555940747764,AC,Females,AC_F_5,FarmRosario
2375,467.708290283168,AC,Females,AC_F_5,FarmRosario
2405,468.02704006239475,AC,Females,AC_F_5,FarmRosario
2435,468.3845209802372,AC,Females,AC_F_5,FarmRosario
2465,468.8163745031441,AC,Females,AC_F_5,FarmRosario
2495,470.7150539187658,AC,Females,AC_F_5,FarmRosario
2525,470.3764471174774,AC,Females,AC_F_5,FarmRosario
2555,470.15621513842245,AC,Females,AC_F_5,FarmRosario
2585,471.44520675967544,AC,Females,AC_F_5,FarmRosario
2615,471.45382446210044,AC,Females,AC_F_5,FarmRosario
2645,470.69048867977796,AC,Females,AC_F_5,FarmRosario
2675,471.7367910138217,AC,Females,AC_F_5,FarmRosario
2705,471.9026439848448,AC,Females,AC_F_5,FarmRosario
2735,472.36909225841833,AC,Females,AC_F_5,FarmRosario
2765,472.7861031250226,AC,Females,AC_F_5,FarmRosario
2795,472.009727664492,AC,Females,AC_F_5,FarmRosario
365,232.00276931218497,AC,Females,AC_F_6,FarmRosario
395,243.27575622924465,AC,Females,AC_F_6,FarmRosario
425,253.41736346066267,AC,Females,AC_F_6,FarmRosario
455,262.6087343610109,AC,Females,AC_F_6,FarmRosario
485,274.1988003796214,AC,Females,AC_F_6,FarmRosario
515,282.05582144641454,AC,Females,AC_F_6,FarmRosario
545,292.9888808595982,AC,Females,AC_F_6,FarmRosario
575,302.84487019814264,AC,Females,AC_F_6,FarmRosario
605,309.1607219233832,AC,Females,AC_F_6,FarmRosario
635,315.881839163098,AC,Females,AC_F_6,FarmRosario
665,327.05795908112145,AC,Females,AC_F_6,FarmRosario
695,330.58383472860197,AC,Females,AC_F_6,FarmRosario
725,338.40280956546934,AC,Females,AC_F_6,FarmRosario
755,345.60723217748557,AC,Females,AC_F_6,FarmRosario
785,349.7959722216516,AC,Females,AC_F_6,FarmRosario
815,358.26335129857625,AC,Females,AC_F_6,FarmRosario
845,364.5310860978299,AC,Females,AC_F_6,FarmRosario
875,368.88853683160187,AC,Females,AC_F_6,FarmRosario
905,373.7104955662952,AC,Females,AC_F_6,FarmRosario
935,378.7983910437718,AC,Females,AC_F_6,FarmRosario
965,382.85855362620674,AC,Females,AC_F_6,FarmRosario
995,388.2292276105344,AC,Females,AC_F_6,FarmRosario
1025,391.1170354947629,AC,Females,AC_F_6,FarmRosario
1055,395.17514943606693,AC,Females,AC_F_6,FarmRosario
1085,399.39271938054475,AC,Females,AC_F_6,FarmRosario
1115,403.0081818960483,AC,Females,AC_F_6,FarmRosario
1145,406.41233585251325,AC,Females,AC_F_6,FarmRosario
1175,410.1664448163165,AC,Females,AC_F_6,FarmRosario
1205,413.56883872933554,AC,Females,AC_F_6,FarmRosario
1235,416.47075264390924,AC,Females,AC_F_6,FarmRosario
1265,418.3720116161553,AC,Females,AC_F_6,FarmRosario
1295,421.81328228379607,AC,Females,AC_F_6,FarmRosario
1325,424.5032441312766,AC,Females,AC_F_6,FarmRosario
1355,428.1279338134633,AC,Females,AC_F_6,FarmRosario
1385,429.0027615800233,AC,Females,AC_F_6,FarmRosario
1415,432.0492488893972,AC,Females,AC_F_6,FarmRosario
1445,433.5679678456828,AC,Females,AC_F_6,FarmRosario
1475,436.28601901477106,AC,Females,AC_F_6,FarmRosario
1505,437.7719244831826,AC,Females,AC_F_6,FarmRosario
1535,439.11125015744466,AC,Females,AC_F_6,FarmRosario
1565,441.31783823199424,AC,Females,AC_F_6,FarmRosario
1595,443.0328518655842,AC,Females,AC_F_6,FarmRosario
1625,445.2491176253595,AC,Females,AC_F_6,FarmRosario
1655,446.46868909994225,AC,Females,AC_F_6,FarmRosario
1685,447.80305766531734,AC,Females,AC_F_6,FarmRosario
